VACUNA,ANIO,MES,PROVINCIA,DISTRITO,RANGO_EDAD,CANTIDAD DE PERSONAL,POBLACION,PRESUPUESTO,CANTIDAD
BCG,2021,AGOSTO,CORONEL PORTILLO,NUEVA REQUENA,RN,29.0,5794,629819,6
BCG,2021,AGOSTO,CORONEL PORTILLO,YARINACOCHA,RN,500.0,121443,629819,6
BCG,2021,AGOSTO,PADRE ABAD,ALEXANDER VON HUMBOLDT,RN,7.0,6272,629819,1
BCG,2021,AGOSTO,PADRE ABAD,CURIMANA,RN,20.0,10588,629819,11
BCG,2021,AGOSTO,PADRE ABAD,IRAZOLA,RN,50.0,12431,629819,8
BCG,2021,AGOSTO,PADRE ABAD,NESHUYA,RN,30.0,10874,629819,1
BCG,2021,AGOSTO,PADRE ABAD,PADRE ABAD,RN,132.0,29520,629819,51
BCG,2021,AGOSTO,PURUS,PURUS,RN,19.0,3284,629819,1
BCG,2021,DICIEMBRE,ATALAYA,RAIMONDI,RN,138.0,40699,486866,18
BCG,2021,DICIEMBRE,ATALAYA,SEPAHUA,RN,24.0,8390,486866,2
BCG,2021,DICIEMBRE,ATALAYA,TAHUANIA,RN,24.0,10890,486866,0
BCG,2021,DICIEMBRE,ATALAYA,YURUA,RN,8.0,2501,486866,0
BCG,2021,DICIEMBRE,CORONEL PORTILLO,CALLERIA,RN,708.0,174981,486866,46
BCG,2021,DICIEMBRE,CORONEL PORTILLO,CAMPOVERDE,RN,69.0,20113,486866,23
BCG,2021,DICIEMBRE,CORONEL PORTILLO,IPARIA,RN,32.0,12481,486866,5
BCG,2021,DICIEMBRE,CORONEL PORTILLO,MANANTAY,RN,158.0,110502,486866,29
BCG,2021,DICIEMBRE,CORONEL PORTILLO,MASISEA,RN,52.0,11997,486866,5
BCG,2021,DICIEMBRE,CORONEL PORTILLO,NUEVA REQUENA,RN,32.0,5794,486866,0
BCG,2021,DICIEMBRE,CORONEL PORTILLO,YARINACOCHA,RN,461.0,121443,486866,5
BCG,2021,DICIEMBRE,PADRE ABAD,ALEXANDER VON HUMBOLDT,RN,10.0,6272,486866,0
BCG,2021,DICIEMBRE,PADRE ABAD,CURIMANA,RN,23.0,10588,486866,6
BCG,2021,DICIEMBRE,PADRE ABAD,IRAZOLA,RN,50.0,12431,486866,9
BCG,2021,DICIEMBRE,PADRE ABAD,NESHUYA,RN,27.0,10874,486866,22
BCG,2021,DICIEMBRE,PADRE ABAD,PADRE ABAD,RN,134.0,29520,486866,40
BCG,2021,DICIEMBRE,PURUS,PURUS,RN,21.0,3284,486866,2
BCG,2021,ENERO,ATALAYA,RAIMONDI,RN,120.0,40699,822309,38
BCG,2021,ENERO,ATALAYA,SEPAHUA,RN,24.0,8390,822309,1
BCG,2021,ENERO,ATALAYA,TAHUANIA,RN,30.0,10890,822309,2
BCG,2021,ENERO,ATALAYA,YURUA,RN,8.0,2501,822309,0
BCG,2021,ENERO,CORONEL PORTILLO,CALLERIA,RN,663.0,174981,822309,121
BCG,2021,ENERO,CORONEL PORTILLO,CAMPOVERDE,RN,57.0,20113,822309,11
BCG,2021,ENERO,CORONEL PORTILLO,IPARIA,RN,34.0,12481,822309,11
BCG,2021,ENERO,CORONEL PORTILLO,MANANTAY,RN,147.0,110502,822309,60
BCG,2021,ENERO,CORONEL PORTILLO,MASISEA,RN,50.0,11997,822309,8
BCG,2021,ENERO,CORONEL PORTILLO,NUEVA REQUENA,RN,22.0,5794,822309,1
BCG,2021,ENERO,CORONEL PORTILLO,YARINACOCHA,RN,452.0,121443,822309,11
BCG,2021,ENERO,PADRE ABAD,ALEXANDER VON HUMBOLDT,RN,5.0,6272,822309,1
BCG,2021,ENERO,PADRE ABAD,CURIMANA,RN,14.0,10588,822309,7
BCG,2021,ENERO,PADRE ABAD,IRAZOLA,RN,49.0,12431,822309,20
BCG,2021,ENERO,PADRE ABAD,NESHUYA,RN,24.0,10874,822309,18
BCG,2021,ENERO,PADRE ABAD,PADRE ABAD,RN,113.0,29520,822309,40
BCG,2021,ENERO,PURUS,PURUS,RN,18.0,3284,822309,1
BCG,2021,FEBRERO,ATALAYA,RAIMONDI,RN,107.0,40699,677118,24
BCG,2021,FEBRERO,ATALAYA,SEPAHUA,RN,23.0,8390,677118,5
BCG,2021,FEBRERO,ATALAYA,TAHUANIA,RN,28.0,10890,677118,1
BCG,2021,FEBRERO,ATALAYA,YURUA,RN,8.0,2501,677118,0
BCG,2021,FEBRERO,CORONEL PORTILLO,CALLERIA,RN,643.0,174981,677118,119
BCG,2021,FEBRERO,CORONEL PORTILLO,CAMPOVERDE,RN,57.0,20113,677118,17
BCG,2021,FEBRERO,CORONEL PORTILLO,IPARIA,RN,33.0,12481,677118,7
BCG,2021,FEBRERO,CORONEL PORTILLO,MANANTAY,RN,152.0,110502,677118,62
BCG,2021,FEBRERO,CORONEL PORTILLO,MASISEA,RN,50.0,11997,677118,16
BCG,2021,FEBRERO,CORONEL PORTILLO,NUEVA REQUENA,RN,30.0,5794,677118,3
BCG,2021,FEBRERO,CORONEL PORTILLO,YARINACOCHA,RN,462.0,121443,677118,8
BCG,2021,FEBRERO,PADRE ABAD,ALEXANDER VON HUMBOLDT,RN,9.0,6272,677118,0
BCG,2021,FEBRERO,PADRE ABAD,CURIMANA,RN,19.0,10588,677118,7
BCG,2021,FEBRERO,PADRE ABAD,IRAZOLA,RN,47.0,12431,677118,19
BCG,2021,FEBRERO,PADRE ABAD,NESHUYA,RN,28.0,10874,677118,36
BCG,2021,FEBRERO,PADRE ABAD,PADRE ABAD,RN,114.0,29520,677118,29
BCG,2021,FEBRERO,PURUS,PURUS,RN,19.0,3284,677118,1
BCG,2021,JULIO,ATALAYA,RAIMONDI,RN,118.0,40699,647735,30
BCG,2021,JULIO,ATALAYA,SEPAHUA,RN,22.0,8390,647735,1
BCG,2021,JULIO,ATALAYA,TAHUANIA,RN,25.0,10890,647735,2
BCG,2021,JULIO,ATALAYA,YURUA,RN,7.0,2501,647735,0
BCG,2021,JULIO,CORONEL PORTILLO,CALLERIA,RN,683.0,174981,647735,114
BCG,2021,JULIO,CORONEL PORTILLO,CAMPOVERDE,RN,58.0,20113,647735,24
BCG,2021,JULIO,CORONEL PORTILLO,IPARIA,RN,28.0,12481,647735,7
BCG,2021,JULIO,CORONEL PORTILLO,MANANTAY,RN,154.0,110502,647735,58
BCG,2021,JULIO,CORONEL PORTILLO,MASISEA,RN,47.0,11997,647735,13
BCG,2021,JULIO,CORONEL PORTILLO,NUEVA REQUENA,RN,30.0,5794,647735,3
BCG,2021,JULIO,CORONEL PORTILLO,YARINACOCHA,RN,482.0,121443,647735,9
BCG,2021,JULIO,PADRE ABAD,ALEXANDER VON HUMBOLDT,RN,6.0,6272,647735,0
BCG,2021,JULIO,PADRE ABAD,CURIMANA,RN,19.0,10588,647735,10
BCG,2021,JULIO,PADRE ABAD,IRAZOLA,RN,50.0,12431,647735,10
BCG,2021,JULIO,PADRE ABAD,NESHUYA,RN,31.0,10874,647735,18
BCG,2021,JULIO,PADRE ABAD,PADRE ABAD,RN,122.0,29520,647735,28
BCG,2021,JULIO,PURUS,PURUS,RN,19.0,3284,647735,1
BCG,2021,JUNIO,ATALAYA,RAIMONDI,RN,118.0,40699,696098,28
BCG,2021,JUNIO,ATALAYA,SEPAHUA,RN,22.0,8390,696098,7
BCG,2021,JUNIO,ATALAYA,TAHUANIA,RN,25.0,10890,696098,9
BCG,2021,JUNIO,ATALAYA,YURUA,RN,7.0,2501,696098,0
BCG,2021,JUNIO,CORONEL PORTILLO,CALLERIA,RN,684.0,174981,696098,114
BCG,2021,JUNIO,CORONEL PORTILLO,CAMPOVERDE,RN,59.0,20113,696098,21
BCG,2021,JUNIO,CORONEL PORTILLO,IPARIA,RN,29.0,12481,696098,5
BCG,2021,JUNIO,CORONEL PORTILLO,MANANTAY,RN,151.0,110502,696098,58
BCG,2021,JUNIO,CORONEL PORTILLO,MASISEA,RN,46.0,11997,696098,12
BCG,2021,JUNIO,CORONEL PORTILLO,NUEVA REQUENA,RN,28.0,5794,696098,3
BCG,2021,JUNIO,CORONEL PORTILLO,YARINACOCHA,RN,484.0,121443,696098,7
BCG,2021,JUNIO,PADRE ABAD,ALEXANDER VON HUMBOLDT,RN,6.0,6272,696098,6
BCG,2021,JUNIO,PADRE ABAD,CURIMANA,RN,18.0,10588,696098,9
BCG,2021,JUNIO,PADRE ABAD,IRAZOLA,RN,51.0,12431,696098,14
BCG,2021,JUNIO,PADRE ABAD,NESHUYA,RN,31.0,10874,696098,23
BCG,2021,JUNIO,PADRE ABAD,PADRE ABAD,RN,120.0,29520,696098,44
BCG,2021,JUNIO,PURUS,PURUS,RN,19.0,3284,696098,4
BCG,2021,MARZO,ATALAYA,RAIMONDI,RN,102.0,40699,1269741,43
BCG,2021,MARZO,ATALAYA,SEPAHUA,RN,22.0,8390,1269741,16
BCG,2021,MARZO,ATALAYA,TAHUANIA,RN,23.0,10890,1269741,1
BCG,2021,MARZO,ATALAYA,YURUA,RN,7.0,2501,1269741,0
BCG,2021,MARZO,CORONEL PORTILLO,CALLERIA,RN,662.0,174981,1269741,183
BCG,2021,MARZO,CORONEL PORTILLO,CAMPOVERDE,RN,57.0,20113,1269741,20
BCG,2021,MARZO,CORONEL PORTILLO,IPARIA,RN,34.0,12481,1269741,10
BCG,2021,MARZO,CORONEL PORTILLO,MANANTAY,RN,152.0,110502,1269741,79
BCG,2021,MARZO,CORONEL PORTILLO,MASISEA,RN,50.0,11997,1269741,14
BCG,2021,MARZO,CORONEL PORTILLO,NUEVA REQUENA,RN,30.0,5794,1269741,1
BCG,2021,MARZO,CORONEL PORTILLO,YARINACOCHA,RN,466.0,121443,1269741,15
BCG,2021,MARZO,PADRE ABAD,ALEXANDER VON HUMBOLDT,RN,8.0,6272,1269741,3
BCG,2021,MARZO,PADRE ABAD,CURIMANA,RN,19.0,10588,1269741,14
BCG,2021,MARZO,PADRE ABAD,IRAZOLA,RN,49.0,12431,1269741,19
BCG,2021,MARZO,PADRE ABAD,NESHUYA,RN,29.0,10874,1269741,27
BCG,2021,MARZO,PADRE ABAD,PADRE ABAD,RN,114.0,29520,1269741,38
BCG,2021,MARZO,PURUS,PURUS,RN,19.0,3284,1269741,1
BCG,2021,MAYO,ATALAYA,RAIMONDI,RN,113.0,40699,694026,43
BCG,2021,MAYO,ATALAYA,SEPAHUA,RN,22.0,8390,694026,8
BCG,2021,MAYO,ATALAYA,TAHUANIA,RN,25.0,10890,694026,3
BCG,2021,MAYO,ATALAYA,YURUA,RN,7.0,2501,694026,1
BCG,2021,MAYO,CORONEL PORTILLO,CALLERIA,RN,684.0,174981,694026,62
BCG,2021,MAYO,CORONEL PORTILLO,CAMPOVERDE,RN,58.0,20113,694026,16
BCG,2021,MAYO,CORONEL PORTILLO,IPARIA,RN,32.0,12481,694026,2
BCG,2021,MAYO,CORONEL PORTILLO,MANANTAY,RN,150.0,110502,694026,70
BCG,2021,MAYO,CORONEL PORTILLO,MASISEA,RN,49.0,11997,694026,11
BCG,2021,MAYO,CORONEL PORTILLO,NUEVA REQUENA,RN,29.0,5794,694026,5
BCG,2021,MAYO,CORONEL PORTILLO,YARINACOCHA,RN,480.0,121443,694026,9
BCG,2021,MAYO,PADRE ABAD,ALEXANDER VON HUMBOLDT,RN,6.0,6272,694026,3
BCG,2021,MAYO,PADRE ABAD,CURIMANA,RN,17.0,10588,694026,11
BCG,2021,MAYO,PADRE ABAD,IRAZOLA,RN,50.0,12431,694026,11
BCG,2021,MAYO,PADRE ABAD,NESHUYA,RN,28.0,10874,694026,23
BCG,2021,MAYO,PADRE ABAD,PADRE ABAD,RN,119.0,29520,694026,43
BCG,2021,MAYO,PURUS,PURUS,RN,19.0,3284,694026,0
BCG,2021,NOVIEMBRE,ATALAYA,RAIMONDI,RN,136.0,40699,811749,44
BCG,2021,NOVIEMBRE,ATALAYA,SEPAHUA,RN,24.0,8390,811749,1
BCG,2021,NOVIEMBRE,ATALAYA,TAHUANIA,RN,24.0,10890,811749,1
BCG,2021,NOVIEMBRE,ATALAYA,YURUA,RN,8.0,2501,811749,0
BCG,2021,NOVIEMBRE,CORONEL PORTILLO,CALLERIA,RN,708.0,174981,811749,61
BCG,2021,NOVIEMBRE,CORONEL PORTILLO,CAMPOVERDE,RN,68.0,20113,811749,18
BCG,2021,NOVIEMBRE,CORONEL PORTILLO,IPARIA,RN,31.0,12481,811749,2
BCG,2021,NOVIEMBRE,CORONEL PORTILLO,MANANTAY,RN,156.0,110502,811749,67
BCG,2021,NOVIEMBRE,CORONEL PORTILLO,MASISEA,RN,52.0,11997,811749,6
BCG,2021,NOVIEMBRE,CORONEL PORTILLO,NUEVA REQUENA,RN,32.0,5794,811749,0
BCG,2021,NOVIEMBRE,CORONEL PORTILLO,YARINACOCHA,RN,459.0,121443,811749,8
BCG,2021,NOVIEMBRE,PADRE ABAD,ALEXANDER VON HUMBOLDT,RN,10.0,6272,811749,0
BCG,2021,NOVIEMBRE,PADRE ABAD,CURIMANA,RN,23.0,10588,811749,11
BCG,2021,NOVIEMBRE,PADRE ABAD,IRAZOLA,RN,49.0,12431,811749,15
BCG,2021,NOVIEMBRE,PADRE ABAD,NESHUYA,RN,28.0,10874,811749,23
BCG,2021,NOVIEMBRE,PADRE ABAD,PADRE ABAD,RN,131.0,29520,811749,25
BCG,2021,NOVIEMBRE,PURUS,PURUS,RN,22.0,3284,811749,3
BCG,2021,OCTUBRE,ATALAYA,RAIMONDI,RN,129.0,40699,612818,25
BCG,2021,OCTUBRE,ATALAYA,SEPAHUA,RN,25.0,8390,612818,0
BCG,2021,OCTUBRE,ATALAYA,TAHUANIA,RN,25.0,10890,612818,0
BCG,2021,OCTUBRE,ATALAYA,YURUA,RN,7.0,2501,612818,0
BCG,2021,OCTUBRE,CORONEL PORTILLO,CALLERIA,RN,667.0,174981,612818,61
BCG,2021,OCTUBRE,CORONEL PORTILLO,CAMPOVERDE,RN,67.0,20113,612818,10
BCG,2021,OCTUBRE,CORONEL PORTILLO,IPARIA,RN,32.0,12481,612818,3
BCG,2021,OCTUBRE,CORONEL PORTILLO,MANANTAY,RN,157.0,110502,612818,62
BCG,2021,OCTUBRE,CORONEL PORTILLO,MASISEA,RN,49.0,11997,612818,6
BCG,2021,OCTUBRE,CORONEL PORTILLO,NUEVA REQUENA,RN,31.0,5794,612818,4
BCG,2021,OCTUBRE,CORONEL PORTILLO,YARINACOCHA,RN,446.0,121443,612818,9
BCG,2021,OCTUBRE,PADRE ABAD,ALEXANDER VON HUMBOLDT,RN,9.0,6272,612818,0
BCG,2021,OCTUBRE,PADRE ABAD,CURIMANA,RN,25.0,10588,612818,2
BCG,2021,OCTUBRE,PADRE ABAD,IRAZOLA,RN,50.0,12431,612818,12
BCG,2021,OCTUBRE,PADRE ABAD,NESHUYA,RN,29.0,10874,612818,23
BCG,2021,OCTUBRE,PADRE ABAD,PADRE ABAD,RN,127.0,29520,612818,40
BCG,2021,OCTUBRE,PURUS,PURUS,RN,19.0,3284,612818,2
BCG,2021,SETIEMBRE,ATALAYA,RAIMONDI,RN,125.0,40699,681661,39
BCG,2021,SETIEMBRE,ATALAYA,SEPAHUA,RN,22.0,8390,681661,9
BCG,2021,SETIEMBRE,ATALAYA,TAHUANIA,RN,24.0,10890,681661,3
BCG,2021,SETIEMBRE,ATALAYA,YURUA,RN,7.0,2501,681661,0
BCG,2021,SETIEMBRE,CORONEL PORTILLO,CALLERIA,RN,670.0,174981,681661,107
BCG,2021,SETIEMBRE,CORONEL PORTILLO,CAMPOVERDE,RN,62.0,20113,681661,17
BCG,2021,SETIEMBRE,CORONEL PORTILLO,IPARIA,RN,30.0,12481,681661,2
BCG,2021,SETIEMBRE,CORONEL PORTILLO,MANANTAY,RN,152.0,110502,681661,65
BCG,2021,SETIEMBRE,CORONEL PORTILLO,MASISEA,RN,49.0,11997,681661,15
BCG,2021,SETIEMBRE,CORONEL PORTILLO,NUEVA REQUENA,RN,29.0,5794,681661,6
BCG,2021,SETIEMBRE,CORONEL PORTILLO,YARINACOCHA,RN,496.0,121443,681661,8
BCG,2021,SETIEMBRE,PADRE ABAD,ALEXANDER VON HUMBOLDT,RN,8.0,6272,681661,0
BCG,2021,SETIEMBRE,PADRE ABAD,CURIMANA,RN,19.0,10588,681661,5
BCG,2021,SETIEMBRE,PADRE ABAD,IRAZOLA,RN,51.0,12431,681661,12
BCG,2021,SETIEMBRE,PADRE ABAD,NESHUYA,RN,28.0,10874,681661,17
BCG,2021,SETIEMBRE,PADRE ABAD,PADRE ABAD,RN,131.0,29520,681661,34
BCG,2021,SETIEMBRE,PURUS,PURUS,RN,19.0,3284,681661,0
BCG,2022,ABRIL,ATALAYA,RAIMONDI,RN,137.0,41621,748576,36
BCG,2022,ABRIL,ATALAYA,SEPAHUA,RN,24.0,8510,748576,3
BCG,2022,ABRIL,ATALAYA,TAHUANIA,RN,24.0,11149,748576,0
BCG,2022,ABRIL,ATALAYA,YURUA,RN,9.0,2564,748576,1
BCG,2022,ABRIL,CORONEL PORTILLO,CALLERIA,RN,725.0,177751,748576,320
BCG,2022,ABRIL,CORONEL PORTILLO,CAMPOVERDE,RN,70.0,20601,748576,17
BCG,2022,ABRIL,CORONEL PORTILLO,IPARIA,RN,39.0,12605,748576,8
BCG,2022,ABRIL,CORONEL PORTILLO,MANANTAY,RN,160.0,113470,748576,57
BCG,2022,ABRIL,CORONEL PORTILLO,MASISEA,RN,55.0,12030,748576,15
BCG,2022,ABRIL,CORONEL PORTILLO,NUEVA REQUENA,RN,32.0,5843,748576,3
BCG,2022,ABRIL,CORONEL PORTILLO,YARINACOCHA,RN,523.0,124069,748576,267
BCG,2022,ABRIL,PADRE ABAD,ALEXANDER VON HUMBOLDT,RN,6.0,6380,748576,1
BCG,2022,ABRIL,PADRE ABAD,CURIMANA,RN,23.0,10946,748576,7
BCG,2022,ABRIL,PADRE ABAD,IRAZOLA,RN,54.0,12786,748576,23
BCG,2022,ABRIL,PADRE ABAD,NESHUYA,RN,33.0,11236,748576,20
BCG,2022,ABRIL,PADRE ABAD,PADRE ABAD,RN,128.0,30297,748576,39
BCG,2022,ABRIL,PURUS,PURUS,RN,22.0,3270,748576,2
BCG,2022,AGOSTO,ATALAYA,RAIMONDI,RN,122.0,41621,779177,29
BCG,2022,AGOSTO,ATALAYA,SEPAHUA,RN,24.0,8510,779177,10
BCG,2022,AGOSTO,ATALAYA,TAHUANIA,RN,22.0,11149,779177,1
BCG,2022,AGOSTO,ATALAYA,YURUA,RN,9.0,2564,779177,1
BCG,2022,AGOSTO,CORONEL PORTILLO,CALLERIA,RN,633.0,177751,779177,279
BCG,2022,AGOSTO,CORONEL PORTILLO,CAMPOVERDE,RN,73.0,20601,779177,14
BCG,2022,AGOSTO,CORONEL PORTILLO,IPARIA,RN,37.0,12605,779177,3
BCG,2022,AGOSTO,CORONEL PORTILLO,MANANTAY,RN,151.0,113470,779177,11
BCG,2022,AGOSTO,CORONEL PORTILLO,MASISEA,RN,52.0,12030,779177,9
BCG,2022,AGOSTO,CORONEL PORTILLO,NUEVA REQUENA,RN,33.0,5843,779177,0
BCG,2022,AGOSTO,CORONEL PORTILLO,YARINACOCHA,RN,528.0,124069,779177,294
BCG,2022,AGOSTO,PADRE ABAD,ALEXANDER VON HUMBOLDT,RN,9.0,6380,779177,0
BCG,2022,AGOSTO,PADRE ABAD,CURIMANA,RN,28.0,10946,779177,10
BCG,2022,AGOSTO,PADRE ABAD,IRAZOLA,RN,51.0,12786,779177,12
BCG,2022,AGOSTO,PADRE ABAD,NESHUYA,RN,36.0,11236,779177,20
BCG,2022,AGOSTO,PADRE ABAD,PADRE ABAD,RN,115.0,30297,779177,13
BCG,2022,AGOSTO,PURUS,PURUS,RN,21.0,3270,779177,1
BCG,2022,DICIEMBRE,ATALAYA,RAIMONDI,RN,159.0,41621,996898,19
BCG,2022,DICIEMBRE,ATALAYA,SEPAHUA,RN,28.0,8510,996898,3
BCG,2022,DICIEMBRE,ATALAYA,TAHUANIA,RN,26.0,11149,996898,7
BCG,2022,DICIEMBRE,ATALAYA,YURUA,RN,9.0,2564,996898,0
BCG,2022,DICIEMBRE,CORONEL PORTILLO,CALLERIA,RN,747.0,177751,996898,259
BCG,2022,DICIEMBRE,CORONEL PORTILLO,CAMPOVERDE,RN,83.0,20601,996898,20
BCG,2022,DICIEMBRE,CORONEL PORTILLO,IPARIA,RN,44.0,12605,996898,2
BCG,2022,DICIEMBRE,CORONEL PORTILLO,MANANTAY,RN,169.0,113470,996898,48
BCG,2022,DICIEMBRE,CORONEL PORTILLO,MASISEA,RN,63.0,12030,996898,6
BCG,2022,DICIEMBRE,CORONEL PORTILLO,NUEVA REQUENA,RN,37.0,5843,996898,8
BCG,2022,DICIEMBRE,CORONEL PORTILLO,YARINACOCHA,RN,555.0,124069,996898,306
BCG,2022,DICIEMBRE,PADRE ABAD,ALEXANDER VON HUMBOLDT,RN,11.0,6380,996898,0
BCG,2022,DICIEMBRE,PADRE ABAD,CURIMANA,RN,28.0,10946,996898,6
BCG,2022,DICIEMBRE,PADRE ABAD,IRAZOLA,RN,64.0,12786,996898,15
BCG,2022,DICIEMBRE,PADRE ABAD,NESHUYA,RN,38.0,11236,996898,25
BCG,2022,DICIEMBRE,PADRE ABAD,PADRE ABAD,RN,143.0,30297,996898,22
BCG,2022,DICIEMBRE,PURUS,PURUS,RN,25.0,3270,996898,1
BCG,2022,ENERO,ATALAYA,RAIMONDI,RN,142.0,41621,684081,25
BCG,2022,ENERO,ATALAYA,SEPAHUA,RN,24.0,8510,684081,8
BCG,2022,ENERO,ATALAYA,TAHUANIA,RN,24.0,11149,684081,5
BCG,2022,ENERO,ATALAYA,YURUA,RN,8.0,2564,684081,0
BCG,2022,ENERO,CORONEL PORTILLO,CALLERIA,RN,652.0,177751,684081,321
BCG,2022,ENERO,CORONEL PORTILLO,CAMPOVERDE,RN,70.0,20601,684081,17
BCG,2022,ENERO,CORONEL PORTILLO,IPARIA,RN,38.0,12605,684081,12
BCG,2022,ENERO,CORONEL PORTILLO,MANANTAY,RN,158.0,113470,684081,84
BCG,2022,ENERO,CORONEL PORTILLO,MASISEA,RN,56.0,12030,684081,16
BCG,2022,ENERO,CORONEL PORTILLO,NUEVA REQUENA,RN,32.0,5843,684081,3
BCG,2022,ENERO,CORONEL PORTILLO,YARINACOCHA,RN,521.0,124069,684081,323
BCG,2022,ENERO,PADRE ABAD,ALEXANDER VON HUMBOLDT,RN,9.0,6380,684081,0
BCG,2022,ENERO,PADRE ABAD,CURIMANA,RN,22.0,10946,684081,4
BCG,2022,ENERO,PADRE ABAD,IRAZOLA,RN,49.0,12786,684081,13
BCG,2022,ENERO,PADRE ABAD,NESHUYA,RN,28.0,11236,684081,28
BCG,2022,ENERO,PADRE ABAD,PADRE ABAD,RN,137.0,30297,684081,35
BCG,2022,ENERO,PURUS,PURUS,RN,20.0,3270,684081,3
BCG,2022,FEBRERO,ATALAYA,RAIMONDI,RN,128.0,41621,910655,42
BCG,2022,FEBRERO,ATALAYA,SEPAHUA,RN,24.0,8510,910655,7
BCG,2022,FEBRERO,ATALAYA,TAHUANIA,RN,24.0,11149,910655,5
BCG,2022,FEBRERO,ATALAYA,YURUA,RN,7.0,2564,910655,1
BCG,2022,FEBRERO,CORONEL PORTILLO,CALLERIA,RN,707.0,177751,910655,275
BCG,2022,FEBRERO,CORONEL PORTILLO,CAMPOVERDE,RN,69.0,20601,910655,14
BCG,2022,FEBRERO,CORONEL PORTILLO,IPARIA,RN,39.0,12605,910655,9
BCG,2022,FEBRERO,CORONEL PORTILLO,MANANTAY,RN,158.0,113470,910655,57
BCG,2022,FEBRERO,CORONEL PORTILLO,MASISEA,RN,55.0,12030,910655,12
BCG,2022,FEBRERO,CORONEL PORTILLO,NUEVA REQUENA,RN,31.0,5843,910655,3
BCG,2022,FEBRERO,CORONEL PORTILLO,YARINACOCHA,RN,517.0,124069,910655,275
BCG,2022,FEBRERO,PADRE ABAD,ALEXANDER VON HUMBOLDT,RN,7.0,6380,910655,2
BCG,2022,FEBRERO,PADRE ABAD,CURIMANA,RN,21.0,10946,910655,2
BCG,2022,FEBRERO,PADRE ABAD,IRAZOLA,RN,48.0,12786,910655,37
BCG,2022,FEBRERO,PADRE ABAD,NESHUYA,RN,29.0,11236,910655,15
BCG,2022,FEBRERO,PADRE ABAD,PADRE ABAD,RN,129.0,30297,910655,22
BCG,2022,FEBRERO,PURUS,PURUS,RN,21.0,3270,910655,3
BCG,2022,JULIO,ATALAYA,RAIMONDI,RN,157.0,41621,1104057,22
BCG,2022,JULIO,ATALAYA,SEPAHUA,RN,26.0,8510,1104057,10
BCG,2022,JULIO,ATALAYA,TAHUANIA,RN,26.0,11149,1104057,3
BCG,2022,JULIO,ATALAYA,YURUA,RN,8.0,2564,1104057,2
BCG,2022,JULIO,CORONEL PORTILLO,CALLERIA,RN,679.0,177751,1104057,282
BCG,2022,JULIO,CORONEL PORTILLO,CAMPOVERDE,RN,71.0,20601,1104057,23
BCG,2022,JULIO,CORONEL PORTILLO,IPARIA,RN,38.0,12605,1104057,3
BCG,2022,JULIO,CORONEL PORTILLO,MANANTAY,RN,153.0,113470,1104057,44
BCG,2022,JULIO,CORONEL PORTILLO,MASISEA,RN,54.0,12030,1104057,9
BCG,2022,JULIO,CORONEL PORTILLO,NUEVA REQUENA,RN,34.0,5843,1104057,1
BCG,2022,JULIO,CORONEL PORTILLO,YARINACOCHA,RN,525.0,124069,1104057,278
BCG,2022,JULIO,PADRE ABAD,ALEXANDER VON HUMBOLDT,RN,9.0,6380,1104057,0
BCG,2022,JULIO,PADRE ABAD,CURIMANA,RN,26.0,10946,1104057,10
BCG,2022,JULIO,PADRE ABAD,IRAZOLA,RN,62.0,12786,1104057,29
BCG,2022,JULIO,PADRE ABAD,NESHUYA,RN,33.0,11236,1104057,32
BCG,2022,JULIO,PADRE ABAD,PADRE ABAD,RN,127.0,30297,1104057,54
BCG,2022,JULIO,PURUS,PURUS,RN,21.0,3270,1104057,2
BCG,2022,JUNIO,ATALAYA,RAIMONDI,RN,153.0,41621,709615,26
BCG,2022,JUNIO,ATALAYA,SEPAHUA,RN,26.0,8510,709615,7
BCG,2022,JUNIO,ATALAYA,TAHUANIA,RN,23.0,11149,709615,3
BCG,2022,JUNIO,ATALAYA,YURUA,RN,7.0,2564,709615,1
BCG,2022,JUNIO,CORONEL PORTILLO,CALLERIA,RN,675.0,177751,709615,304
BCG,2022,JUNIO,CORONEL PORTILLO,CAMPOVERDE,RN,72.0,20601,709615,15
BCG,2022,JUNIO,CORONEL PORTILLO,IPARIA,RN,39.0,12605,709615,10
BCG,2022,JUNIO,CORONEL PORTILLO,MANANTAY,RN,162.0,113470,709615,74
BCG,2022,JUNIO,CORONEL PORTILLO,MASISEA,RN,52.0,12030,709615,15
BCG,2022,JUNIO,CORONEL PORTILLO,NUEVA REQUENA,RN,33.0,5843,709615,3
BCG,2022,JUNIO,CORONEL PORTILLO,YARINACOCHA,RN,525.0,124069,709615,260
BCG,2022,JUNIO,PADRE ABAD,ALEXANDER VON HUMBOLDT,RN,7.0,6380,709615,0
BCG,2022,JUNIO,PADRE ABAD,CURIMANA,RN,26.0,10946,709615,2
BCG,2022,JUNIO,PADRE ABAD,IRAZOLA,RN,58.0,12786,709615,14
BCG,2022,JUNIO,PADRE ABAD,NESHUYA,RN,34.0,11236,709615,20
BCG,2022,JUNIO,PADRE ABAD,PADRE ABAD,RN,125.0,30297,709615,26
BCG,2022,JUNIO,PURUS,PURUS,RN,21.0,3270,709615,3
BCG,2022,MARZO,ATALAYA,RAIMONDI,RN,131.0,41621,784465,43
BCG,2022,MARZO,ATALAYA,SEPAHUA,RN,24.0,8510,784465,10
