VACUNA,ANIO,MES,RANGO_EDAD,POBLACION,PROVINCIA,DISTRITO,PRESUPUESTO,CANTIDAD DE PERSONAL,CANTIDAD
INFLUENZA,2020,JUNIO,2_ANIOS,8264,ATALAYA,SEPAHUA,718822,14.0,0
INFLUENZA,2020,JUNIO,2_ANIOS,10219,PADRE ABAD,CURIMANA,718822,21.0,1
INFLUENZA,2020,JUNIO,2_ANIOS,10501,PADRE ABAD,NESHUYA,718822,27.0,8
INFLUENZA,2020,JUNIO,2_ANIOS,10618,ATALAYA,TAHUANIA,718822,23.0,0
INFLUENZA,2020,JUNIO,2_ANIOS,11961,CORONEL PORTILLO,MASISEA,718822,49.0,6
INFLUENZA,2020,JUNIO,2_ANIOS,12065,PADRE ABAD,IRAZOLA,718822,42.0,2
INFLUENZA,2020,JUNIO,2_ANIOS,12350,CORONEL PORTILLO,IPARIA,718822,40.0,0
INFLUENZA,2020,JUNIO,2_ANIOS,19598,CORONEL PORTILLO,CAMPOVERDE,718822,58.0,22
INFLUENZA,2020,JUNIO,2_ANIOS,38100,PADRE ABAD,PADRE ABAD,718822,98.0,11
INFLUENZA,2020,JUNIO,2_ANIOS,39732,ATALAYA,RAIMONDI,718822,92.0,4
INFLUENZA,2020,JUNIO,2_ANIOS,107364,CORONEL PORTILLO,MANANTAY,718822,143.0,7
INFLUENZA,2020,JUNIO,2_ANIOS,118666,CORONEL PORTILLO,YARINACOCHA,718822,382.0,19
INFLUENZA,2020,JUNIO,2_ANIOS,172052,CORONEL PORTILLO,CALLERIA,718822,603.0,21
INFLUENZA,2020,JUNIO,3_ANIOS,2435,ATALAYA,YURUA,718822,6.0,0
INFLUENZA,2020,JUNIO,3_ANIOS,3284,PURUS,PURUS,718822,17.0,23
INFLUENZA,2020,JUNIO,3_ANIOS,5742,CORONEL PORTILLO,NUEVA REQUENA,718822,21.0,0
INFLUENZA,2020,JUNIO,3_ANIOS,6159,PADRE ABAD,ALEXANDER VON HUMBOLDT,718822,7.0,0
INFLUENZA,2020,JUNIO,3_ANIOS,8264,ATALAYA,SEPAHUA,718822,14.0,0
INFLUENZA,2020,JUNIO,3_ANIOS,10219,PADRE ABAD,CURIMANA,718822,21.0,0
INFLUENZA,2020,JUNIO,3_ANIOS,10501,PADRE ABAD,NESHUYA,718822,27.0,11
INFLUENZA,2020,JUNIO,3_ANIOS,10618,ATALAYA,TAHUANIA,718822,23.0,0
INFLUENZA,2020,JUNIO,3_ANIOS,11961,CORONEL PORTILLO,MASISEA,718822,49.0,8
INFLUENZA,2020,JUNIO,3_ANIOS,12065,PADRE ABAD,IRAZOLA,718822,42.0,10
INFLUENZA,2020,JUNIO,3_ANIOS,12350,CORONEL PORTILLO,IPARIA,718822,40.0,0
INFLUENZA,2020,JUNIO,3_ANIOS,19598,CORONEL PORTILLO,CAMPOVERDE,718822,58.0,3
INFLUENZA,2020,JUNIO,3_ANIOS,38100,PADRE ABAD,PADRE ABAD,718822,98.0,22
INFLUENZA,2020,JUNIO,3_ANIOS,39732,ATALAYA,RAIMONDI,718822,92.0,2
INFLUENZA,2020,JUNIO,3_ANIOS,107364,CORONEL PORTILLO,MANANTAY,718822,143.0,0
INFLUENZA,2020,JUNIO,3_ANIOS,118666,CORONEL PORTILLO,YARINACOCHA,718822,382.0,14
INFLUENZA,2020,JUNIO,3_ANIOS,172052,CORONEL PORTILLO,CALLERIA,718822,603.0,10
INFLUENZA,2020,MARZO,2_ANIOS,2435,ATALAYA,YURUA,751336,7.0,10
INFLUENZA,2020,MARZO,2_ANIOS,3284,PURUS,PURUS,751336,17.0,1
INFLUENZA,2020,MARZO,2_ANIOS,5742,CORONEL PORTILLO,NUEVA REQUENA,751336,22.0,2
INFLUENZA,2020,MARZO,2_ANIOS,6159,PADRE ABAD,ALEXANDER VON HUMBOLDT,751336,8.0,0
INFLUENZA,2020,MARZO,2_ANIOS,8264,ATALAYA,SEPAHUA,751336,14.0,13
INFLUENZA,2020,MARZO,2_ANIOS,10219,PADRE ABAD,CURIMANA,751336,18.0,2
INFLUENZA,2020,MARZO,2_ANIOS,10501,PADRE ABAD,NESHUYA,751336,26.0,3
INFLUENZA,2020,MARZO,2_ANIOS,10618,ATALAYA,TAHUANIA,751336,24.0,37
INFLUENZA,2020,MARZO,2_ANIOS,11961,CORONEL PORTILLO,MASISEA,751336,45.0,7
INFLUENZA,2020,MARZO,2_ANIOS,12065,PADRE ABAD,IRAZOLA,751336,43.0,1
INFLUENZA,2020,MARZO,2_ANIOS,12350,CORONEL PORTILLO,IPARIA,751336,43.0,8
INFLUENZA,2020,MARZO,2_ANIOS,19598,CORONEL PORTILLO,CAMPOVERDE,751336,60.0,5
INFLUENZA,2020,MARZO,2_ANIOS,38100,PADRE ABAD,PADRE ABAD,751336,89.0,0
INFLUENZA,2020,MARZO,2_ANIOS,39732,ATALAYA,RAIMONDI,751336,86.0,18
INFLUENZA,2020,MARZO,2_ANIOS,107364,CORONEL PORTILLO,MANANTAY,751336,131.0,13
INFLUENZA,2020,MARZO,2_ANIOS,118666,CORONEL PORTILLO,YARINACOCHA,751336,382.0,18
INFLUENZA,2020,MARZO,2_ANIOS,172052,CORONEL PORTILLO,CALLERIA,751336,573.0,30
INFLUENZA,2020,MARZO,3_ANIOS,2435,ATALAYA,YURUA,751336,7.0,2
INFLUENZA,2020,MARZO,3_ANIOS,3284,PURUS,PURUS,751336,17.0,3
INFLUENZA,2020,MARZO,3_ANIOS,5742,CORONEL PORTILLO,NUEVA REQUENA,751336,22.0,1
INFLUENZA,2020,MARZO,3_ANIOS,6159,PADRE ABAD,ALEXANDER VON HUMBOLDT,751336,8.0,1
INFLUENZA,2020,MARZO,3_ANIOS,8264,ATALAYA,SEPAHUA,751336,14.0,13
INFLUENZA,2020,MARZO,3_ANIOS,10219,PADRE ABAD,CURIMANA,751336,18.0,0
INFLUENZA,2020,MARZO,3_ANIOS,10501,PADRE ABAD,NESHUYA,751336,26.0,5
INFLUENZA,2020,MARZO,3_ANIOS,10618,ATALAYA,TAHUANIA,751336,24.0,22
INFLUENZA,2020,MARZO,3_ANIOS,11961,CORONEL PORTILLO,MASISEA,751336,45.0,13
INFLUENZA,2020,MARZO,3_ANIOS,12065,PADRE ABAD,IRAZOLA,751336,43.0,0
INFLUENZA,2020,MARZO,3_ANIOS,12350,CORONEL PORTILLO,IPARIA,751336,43.0,3
INFLUENZA,2020,MARZO,3_ANIOS,19598,CORONEL PORTILLO,CAMPOVERDE,751336,60.0,5
INFLUENZA,2020,MARZO,3_ANIOS,38100,PADRE ABAD,PADRE ABAD,751336,89.0,1
INFLUENZA,2020,MARZO,3_ANIOS,39732,ATALAYA,RAIMONDI,751336,86.0,17
INFLUENZA,2020,MARZO,3_ANIOS,107364,CORONEL PORTILLO,MANANTAY,751336,131.0,8
INFLUENZA,2020,MARZO,3_ANIOS,118666,CORONEL PORTILLO,YARINACOCHA,751336,382.0,12
INFLUENZA,2020,MARZO,3_ANIOS,172052,CORONEL PORTILLO,CALLERIA,751336,573.0,42
INFLUENZA,2020,MAYO,2_ANIOS,2435,ATALAYA,YURUA,710703,7.0,0
INFLUENZA,2020,MAYO,2_ANIOS,3284,PURUS,PURUS,710703,18.0,0
INFLUENZA,2020,MAYO,2_ANIOS,5742,CORONEL PORTILLO,NUEVA REQUENA,710703,22.0,0
INFLUENZA,2020,MAYO,2_ANIOS,6159,PADRE ABAD,ALEXANDER VON HUMBOLDT,710703,7.0,0
INFLUENZA,2020,MAYO,2_ANIOS,8264,ATALAYA,SEPAHUA,710703,13.0,0
INFLUENZA,2020,MAYO,2_ANIOS,10219,PADRE ABAD,CURIMANA,710703,20.0,1
INFLUENZA,2020,MAYO,2_ANIOS,10501,PADRE ABAD,NESHUYA,710703,27.0,0
INFLUENZA,2020,MAYO,2_ANIOS,10618,ATALAYA,TAHUANIA,710703,23.0,0
INFLUENZA,2020,MAYO,2_ANIOS,11961,CORONEL PORTILLO,MASISEA,710703,49.0,1
INFLUENZA,2020,MAYO,2_ANIOS,12065,PADRE ABAD,IRAZOLA,710703,41.0,7
INFLUENZA,2020,MAYO,2_ANIOS,12350,CORONEL PORTILLO,IPARIA,710703,43.0,0
INFLUENZA,2020,MAYO,2_ANIOS,19598,CORONEL PORTILLO,CAMPOVERDE,710703,58.0,0
INFLUENZA,2020,MAYO,2_ANIOS,38100,PADRE ABAD,PADRE ABAD,710703,96.0,6
INFLUENZA,2020,MAYO,2_ANIOS,39732,ATALAYA,RAIMONDI,710703,89.0,0
INFLUENZA,2020,MAYO,2_ANIOS,107364,CORONEL PORTILLO,MANANTAY,710703,136.0,3
INFLUENZA,2020,MAYO,2_ANIOS,118666,CORONEL PORTILLO,YARINACOCHA,710703,384.0,0
INFLUENZA,2020,MAYO,2_ANIOS,172052,CORONEL PORTILLO,CALLERIA,710703,603.0,20
INFLUENZA,2020,MAYO,3_ANIOS,2435,ATALAYA,YURUA,710703,7.0,0
INFLUENZA,2020,MAYO,3_ANIOS,3284,PURUS,PURUS,710703,18.0,0
INFLUENZA,2020,MAYO,3_ANIOS,5742,CORONEL PORTILLO,NUEVA REQUENA,710703,22.0,0
INFLUENZA,2020,MAYO,3_ANIOS,6159,PADRE ABAD,ALEXANDER VON HUMBOLDT,710703,7.0,0
INFLUENZA,2020,MAYO,3_ANIOS,8264,ATALAYA,SEPAHUA,710703,13.0,0
INFLUENZA,2020,MAYO,3_ANIOS,10219,PADRE ABAD,CURIMANA,710703,20.0,0
INFLUENZA,2020,MAYO,3_ANIOS,10501,PADRE ABAD,NESHUYA,710703,27.0,0
INFLUENZA,2020,MAYO,3_ANIOS,10618,ATALAYA,TAHUANIA,710703,23.0,0
INFLUENZA,2020,MAYO,3_ANIOS,11961,CORONEL PORTILLO,MASISEA,710703,49.0,3
INFLUENZA,2020,MAYO,3_ANIOS,12065,PADRE ABAD,IRAZOLA,710703,41.0,0
INFLUENZA,2020,MAYO,3_ANIOS,12350,CORONEL PORTILLO,IPARIA,710703,43.0,0
INFLUENZA,2020,MAYO,3_ANIOS,19598,CORONEL PORTILLO,CAMPOVERDE,710703,58.0,0
INFLUENZA,2020,MAYO,3_ANIOS,38100,PADRE ABAD,PADRE ABAD,710703,96.0,8
INFLUENZA,2020,MAYO,3_ANIOS,39732,ATALAYA,RAIMONDI,710703,89.0,1
INFLUENZA,2020,MAYO,3_ANIOS,107364,CORONEL PORTILLO,MANANTAY,710703,136.0,1
INFLUENZA,2020,MAYO,3_ANIOS,118666,CORONEL PORTILLO,YARINACOCHA,710703,384.0,2
INFLUENZA,2020,MAYO,3_ANIOS,172052,CORONEL PORTILLO,CALLERIA,710703,603.0,9
INFLUENZA,2020,NOVIEMBRE,2_ANIOS,2435,ATALAYA,YURUA,1348304,7.0,2
INFLUENZA,2020,NOVIEMBRE,2_ANIOS,3284,PURUS,PURUS,1348304,17.0,5
INFLUENZA,2020,NOVIEMBRE,2_ANIOS,5742,CORONEL PORTILLO,NUEVA REQUENA,1348304,30.0,22
INFLUENZA,2020,NOVIEMBRE,2_ANIOS,6159,PADRE ABAD,ALEXANDER VON HUMBOLDT,1348304,11.0,6
INFLUENZA,2020,NOVIEMBRE,2_ANIOS,8264,ATALAYA,SEPAHUA,1348304,17.0,15
INFLUENZA,2020,NOVIEMBRE,2_ANIOS,10219,PADRE ABAD,CURIMANA,1348304,19.0,8
INFLUENZA,2020,NOVIEMBRE,2_ANIOS,10501,PADRE ABAD,NESHUYA,1348304,27.0,14
INFLUENZA,2020,NOVIEMBRE,2_ANIOS,10618,ATALAYA,TAHUANIA,1348304,28.0,10
INFLUENZA,2020,NOVIEMBRE,2_ANIOS,11961,CORONEL PORTILLO,MASISEA,1348304,47.0,15
INFLUENZA,2020,NOVIEMBRE,2_ANIOS,12065,PADRE ABAD,IRAZOLA,1348304,47.0,15
INFLUENZA,2020,NOVIEMBRE,2_ANIOS,12350,CORONEL PORTILLO,IPARIA,1348304,35.0,6
INFLUENZA,2020,NOVIEMBRE,2_ANIOS,19598,CORONEL PORTILLO,CAMPOVERDE,1348304,56.0,22
INFLUENZA,2020,NOVIEMBRE,2_ANIOS,38100,PADRE ABAD,PADRE ABAD,1348304,111.0,47
INFLUENZA,2020,NOVIEMBRE,2_ANIOS,39732,ATALAYA,RAIMONDI,1348304,120.0,102
INFLUENZA,2020,NOVIEMBRE,2_ANIOS,107364,CORONEL PORTILLO,MANANTAY,1348304,145.0,99
INFLUENZA,2020,NOVIEMBRE,2_ANIOS,118666,CORONEL PORTILLO,YARINACOCHA,1348304,421.0,125
INFLUENZA,2020,NOVIEMBRE,2_ANIOS,172052,CORONEL PORTILLO,CALLERIA,1348304,667.0,231
INFLUENZA,2020,NOVIEMBRE,3_ANIOS,2435,ATALAYA,YURUA,1348304,7.0,0
INFLUENZA,2020,NOVIEMBRE,3_ANIOS,3284,PURUS,PURUS,1348304,17.0,0
INFLUENZA,2020,NOVIEMBRE,3_ANIOS,5742,CORONEL PORTILLO,NUEVA REQUENA,1348304,30.0,23
INFLUENZA,2020,NOVIEMBRE,3_ANIOS,6159,PADRE ABAD,ALEXANDER VON HUMBOLDT,1348304,11.0,7
INFLUENZA,2020,NOVIEMBRE,3_ANIOS,8264,ATALAYA,SEPAHUA,1348304,17.0,24
INFLUENZA,2020,NOVIEMBRE,3_ANIOS,10219,PADRE ABAD,CURIMANA,1348304,19.0,5
INFLUENZA,2020,NOVIEMBRE,3_ANIOS,10501,PADRE ABAD,NESHUYA,1348304,27.0,21
INFLUENZA,2020,NOVIEMBRE,3_ANIOS,10618,ATALAYA,TAHUANIA,1348304,28.0,12
INFLUENZA,2020,NOVIEMBRE,3_ANIOS,11961,CORONEL PORTILLO,MASISEA,1348304,47.0,18
INFLUENZA,2020,NOVIEMBRE,3_ANIOS,12065,PADRE ABAD,IRAZOLA,1348304,47.0,7
INFLUENZA,2020,NOVIEMBRE,3_ANIOS,12350,CORONEL PORTILLO,IPARIA,1348304,35.0,5
INFLUENZA,2020,NOVIEMBRE,3_ANIOS,19598,CORONEL PORTILLO,CAMPOVERDE,1348304,56.0,21
INFLUENZA,2020,NOVIEMBRE,3_ANIOS,38100,PADRE ABAD,PADRE ABAD,1348304,111.0,37
INFLUENZA,2020,NOVIEMBRE,3_ANIOS,39732,ATALAYA,RAIMONDI,1348304,120.0,100
INFLUENZA,2020,NOVIEMBRE,3_ANIOS,107364,CORONEL PORTILLO,MANANTAY,1348304,145.0,126
INFLUENZA,2020,NOVIEMBRE,3_ANIOS,118666,CORONEL PORTILLO,YARINACOCHA,1348304,421.0,159
INFLUENZA,2020,NOVIEMBRE,3_ANIOS,172052,CORONEL PORTILLO,CALLERIA,1348304,667.0,243
INFLUENZA,2020,OCTUBRE,2_ANIOS,2435,ATALAYA,YURUA,858754,6.0,2
INFLUENZA,2020,OCTUBRE,2_ANIOS,3284,PURUS,PURUS,858754,17.0,8
INFLUENZA,2020,OCTUBRE,2_ANIOS,5742,CORONEL PORTILLO,NUEVA REQUENA,858754,30.0,17
INFLUENZA,2020,OCTUBRE,2_ANIOS,6159,PADRE ABAD,ALEXANDER VON HUMBOLDT,858754,11.0,7
INFLUENZA,2020,OCTUBRE,2_ANIOS,8264,ATALAYA,SEPAHUA,858754,17.0,23
INFLUENZA,2020,OCTUBRE,2_ANIOS,10219,PADRE ABAD,CURIMANA,858754,19.0,11
INFLUENZA,2020,OCTUBRE,2_ANIOS,10501,PADRE ABAD,NESHUYA,858754,27.0,14
INFLUENZA,2020,OCTUBRE,2_ANIOS,10618,ATALAYA,TAHUANIA,858754,28.0,18
INFLUENZA,2020,OCTUBRE,2_ANIOS,11961,CORONEL PORTILLO,MASISEA,858754,46.0,31
INFLUENZA,2020,OCTUBRE,2_ANIOS,12065,PADRE ABAD,IRAZOLA,858754,47.0,25
INFLUENZA,2020,OCTUBRE,2_ANIOS,12350,CORONEL PORTILLO,IPARIA,858754,35.0,14
INFLUENZA,2020,OCTUBRE,2_ANIOS,19598,CORONEL PORTILLO,CAMPOVERDE,858754,55.0,30
INFLUENZA,2020,OCTUBRE,2_ANIOS,38100,PADRE ABAD,PADRE ABAD,858754,125.0,29
INFLUENZA,2020,OCTUBRE,2_ANIOS,39732,ATALAYA,RAIMONDI,858754,124.0,111
INFLUENZA,2020,OCTUBRE,2_ANIOS,107364,CORONEL PORTILLO,MANANTAY,858754,143.0,88
INFLUENZA,2020,OCTUBRE,2_ANIOS,118666,CORONEL PORTILLO,YARINACOCHA,858754,422.0,79
INFLUENZA,2020,OCTUBRE,2_ANIOS,172052,CORONEL PORTILLO,CALLERIA,858754,678.0,295
INFLUENZA,2020,OCTUBRE,3_ANIOS,2435,ATALAYA,YURUA,858754,6.0,1
INFLUENZA,2020,OCTUBRE,3_ANIOS,3284,PURUS,PURUS,858754,17.0,1
INFLUENZA,2020,OCTUBRE,3_ANIOS,5742,CORONEL PORTILLO,NUEVA REQUENA,858754,30.0,23
INFLUENZA,2020,OCTUBRE,3_ANIOS,6159,PADRE ABAD,ALEXANDER VON HUMBOLDT,858754,11.0,5
INFLUENZA,2020,OCTUBRE,3_ANIOS,8264,ATALAYA,SEPAHUA,858754,17.0,25
INFLUENZA,2020,OCTUBRE,3_ANIOS,10219,PADRE ABAD,CURIMANA,858754,19.0,7
INFLUENZA,2020,OCTUBRE,3_ANIOS,10501,PADRE ABAD,NESHUYA,858754,27.0,23
INFLUENZA,2020,OCTUBRE,3_ANIOS,10618,ATALAYA,TAHUANIA,858754,28.0,22
INFLUENZA,2020,OCTUBRE,3_ANIOS,11961,CORONEL PORTILLO,MASISEA,858754,46.0,22
INFLUENZA,2020,OCTUBRE,3_ANIOS,12065,PADRE ABAD,IRAZOLA,858754,47.0,21
INFLUENZA,2020,OCTUBRE,3_ANIOS,12350,CORONEL PORTILLO,IPARIA,858754,35.0,16
INFLUENZA,2020,OCTUBRE,3_ANIOS,19598,CORONEL PORTILLO,CAMPOVERDE,858754,55.0,42
INFLUENZA,2020,OCTUBRE,3_ANIOS,38100,PADRE ABAD,PADRE ABAD,858754,125.0,33
INFLUENZA,2020,OCTUBRE,3_ANIOS,39732,ATALAYA,RAIMONDI,858754,124.0,95
INFLUENZA,2020,OCTUBRE,3_ANIOS,107364,CORONEL PORTILLO,MANANTAY,858754,143.0,137
INFLUENZA,2020,OCTUBRE,3_ANIOS,118666,CORONEL PORTILLO,YARINACOCHA,858754,422.0,88
INFLUENZA,2020,OCTUBRE,3_ANIOS,172052,CORONEL PORTILLO,CALLERIA,858754,678.0,355
INFLUENZA,2020,SETIEMBRE,2_ANIOS,2435,ATALAYA,YURUA,749638,6.0,0
INFLUENZA,2020,SETIEMBRE,2_ANIOS,3284,PURUS,PURUS,749638,17.0,0
INFLUENZA,2020,SETIEMBRE,2_ANIOS,5742,CORONEL PORTILLO,NUEVA REQUENA,749638,21.0,23
INFLUENZA,2020,SETIEMBRE,2_ANIOS,6159,PADRE ABAD,ALEXANDER VON HUMBOLDT,749638,9.0,2
INFLUENZA,2020,SETIEMBRE,2_ANIOS,8264,ATALAYA,SEPAHUA,749638,16.0,11
INFLUENZA,2020,SETIEMBRE,2_ANIOS,10219,PADRE ABAD,CURIMANA,749638,22.0,33
INFLUENZA,2020,SETIEMBRE,2_ANIOS,10501,PADRE ABAD,NESHUYA,749638,27.0,7
INFLUENZA,2020,SETIEMBRE,2_ANIOS,10618,ATALAYA,TAHUANIA,749638,26.0,9
INFLUENZA,2020,SETIEMBRE,2_ANIOS,11961,CORONEL PORTILLO,MASISEA,749638,48.0,18
INFLUENZA,2020,SETIEMBRE,2_ANIOS,12065,PADRE ABAD,IRAZOLA,749638,44.0,22
INFLUENZA,2020,SETIEMBRE,2_ANIOS,12350,CORONEL PORTILLO,IPARIA,749638,39.0,17
INFLUENZA,2020,SETIEMBRE,2_ANIOS,19598,CORONEL PORTILLO,CAMPOVERDE,749638,58.0,38
INFLUENZA,2020,SETIEMBRE,2_ANIOS,38100,PADRE ABAD,PADRE ABAD,749638,107.0,26
INFLUENZA,2020,SETIEMBRE,2_ANIOS,39732,ATALAYA,RAIMONDI,749638,98.0,47
INFLUENZA,2020,SETIEMBRE,2_ANIOS,107364,CORONEL PORTILLO,MANANTAY,749638,139.0,208
INFLUENZA,2020,SETIEMBRE,2_ANIOS,118666,CORONEL PORTILLO,YARINACOCHA,749638,411.0,130
INFLUENZA,2020,SETIEMBRE,2_ANIOS,172052,CORONEL PORTILLO,CALLERIA,749638,663.0,283
INFLUENZA,2020,SETIEMBRE,3_ANIOS,2435,ATALAYA,YURUA,749638,6.0,0
INFLUENZA,2020,SETIEMBRE,3_ANIOS,3284,PURUS,PURUS,749638,17.0,0
INFLUENZA,2020,SETIEMBRE,3_ANIOS,5742,CORONEL PORTILLO,NUEVA REQUENA,749638,21.0,20
INFLUENZA,2020,SETIEMBRE,3_ANIOS,6159,PADRE ABAD,ALEXANDER VON HUMBOLDT,749638,9.0,6
INFLUENZA,2020,SETIEMBRE,3_ANIOS,8264,ATALAYA,SEPAHUA,749638,16.0,7
INFLUENZA,2020,SETIEMBRE,3_ANIOS,10219,PADRE ABAD,CURIMANA,749638,22.0,19
INFLUENZA,2020,SETIEMBRE,3_ANIOS,10501,PADRE ABAD,NESHUYA,749638,27.0,14
INFLUENZA,2020,SETIEMBRE,3_ANIOS,10618,ATALAYA,TAHUANIA,749638,26.0,9
INFLUENZA,2020,SETIEMBRE,3_ANIOS,11961,CORONEL PORTILLO,MASISEA,749638,48.0,39
INFLUENZA,2020,SETIEMBRE,3_ANIOS,12065,PADRE ABAD,IRAZOLA,749638,44.0,16
INFLUENZA,2020,SETIEMBRE,3_ANIOS,12350,CORONEL PORTILLO,IPARIA,749638,39.0,14
INFLUENZA,2020,SETIEMBRE,3_ANIOS,19598,CORONEL PORTILLO,CAMPOVERDE,749638,58.0,50
INFLUENZA,2020,SETIEMBRE,3_ANIOS,38100,PADRE ABAD,PADRE ABAD,749638,107.0,20
INFLUENZA,2020,SETIEMBRE,3_ANIOS,39732,ATALAYA,RAIMONDI,749638,98.0,47
INFLUENZA,2020,SETIEMBRE,3_ANIOS,107364,CORONEL PORTILLO,MANANTAY,749638,139.0,236
INFLUENZA,2020,SETIEMBRE,3_ANIOS,118666,CORONEL PORTILLO,YARINACOCHA,749638,411.0,118
INFLUENZA,2020,SETIEMBRE,3_ANIOS,172052,CORONEL PORTILLO,CALLERIA,749638,663.0,236
INFLUENZA,2021,ABRIL,2_ANIOS,2501,ATALAYA,YURUA,268268,7.0,0
INFLUENZA,2021,ABRIL,2_ANIOS,3284,PURUS,PURUS,268268,19.0,0
INFLUENZA,2021,ABRIL,2_ANIOS,5794,CORONEL PORTILLO,NUEVA REQUENA,268268,30.0,1
INFLUENZA,2021,ABRIL,2_ANIOS,6272,PADRE ABAD,ALEXANDER VON HUMBOLDT,268268,8.0,1
INFLUENZA,2021,ABRIL,2_ANIOS,8390,ATALAYA,SEPAHUA,268268,22.0,0
INFLUENZA,2021,ABRIL,2_ANIOS,10588,PADRE ABAD,CURIMANA,268268,19.0,0
INFLUENZA,2021,ABRIL,2_ANIOS,10874,PADRE ABAD,NESHUYA,268268,29.0,2
INFLUENZA,2021,ABRIL,2_ANIOS,10890,ATALAYA,TAHUANIA,268268,26.0,8
INFLUENZA,2021,ABRIL,2_ANIOS,11997,CORONEL PORTILLO,MASISEA,268268,49.0,7
INFLUENZA,2021,ABRIL,2_ANIOS,12431,PADRE ABAD,IRAZOLA,268268,53.0,2
INFLUENZA,2021,ABRIL,2_ANIOS,12481,CORONEL PORTILLO,IPARIA,268268,33.0,10
INFLUENZA,2021,ABRIL,2_ANIOS,20113,CORONEL PORTILLO,CAMPOVERDE,268268,58.0,1
INFLUENZA,2021,ABRIL,2_ANIOS,29520,PADRE ABAD,PADRE ABAD,268268,139.0,0
INFLUENZA,2021,ABRIL,2_ANIOS,40699,ATALAYA,RAIMONDI,268268,111.0,3
INFLUENZA,2021,ABRIL,2_ANIOS,110502,CORONEL PORTILLO,MANANTAY,268268,152.0,4
INFLUENZA,2021,ABRIL,2_ANIOS,121443,CORONEL PORTILLO,YARINACOCHA,268268,471.0,2
INFLUENZA,2021,ABRIL,2_ANIOS,174981,CORONEL PORTILLO,CALLERIA,268268,688.0,4
INFLUENZA,2021,ABRIL,3_ANIOS,2501,ATALAYA,YURUA,268268,7.0,0
INFLUENZA,2021,ABRIL,3_ANIOS,3284,PURUS,PURUS,268268,19.0,0
INFLUENZA,2021,ABRIL,3_ANIOS,5794,CORONEL PORTILLO,NUEVA REQUENA,268268,30.0,0
INFLUENZA,2021,ABRIL,3_ANIOS,6272,PADRE ABAD,ALEXANDER VON HUMBOLDT,268268,8.0,0
INFLUENZA,2021,ABRIL,3_ANIOS,8390,ATALAYA,SEPAHUA,268268,22.0,0
INFLUENZA,2021,ABRIL,3_ANIOS,10588,PADRE ABAD,CURIMANA,268268,19.0,0
INFLUENZA,2021,ABRIL,3_ANIOS,10874,PADRE ABAD,NESHUYA,268268,29.0,1
INFLUENZA,2021,ABRIL,3_ANIOS,10890,ATALAYA,TAHUANIA,268268,26.0,2
INFLUENZA,2021,ABRIL,3_ANIOS,11997,CORONEL PORTILLO,MASISEA,268268,49.0,6
INFLUENZA,2021,ABRIL,3_ANIOS,12431,PADRE ABAD,IRAZOLA,268268,53.0,4
INFLUENZA,2021,ABRIL,3_ANIOS,12481,CORONEL PORTILLO,IPARIA,268268,33.0,0
INFLUENZA,2021,ABRIL,3_ANIOS,20113,CORONEL PORTILLO,CAMPOVERDE,268268,58.0,0
INFLUENZA,2021,ABRIL,3_ANIOS,29520,PADRE ABAD,PADRE ABAD,268268,139.0,0
INFLUENZA,2021,ABRIL,3_ANIOS,40699,ATALAYA,RAIMONDI,268268,111.0,1
INFLUENZA,2021,ABRIL,3_ANIOS,110502,CORONEL PORTILLO,MANANTAY,268268,152.0,1
INFLUENZA,2021,ABRIL,3_ANIOS,121443,CORONEL PORTILLO,YARINACOCHA,268268,471.0,2
INFLUENZA,2021,ABRIL,3_ANIOS,174981,CORONEL PORTILLO,CALLERIA,268268,688.0,2
INFLUENZA,2021,AGOSTO,2_ANIOS,2501,ATALAYA,YURUA,629819,7.0,0
INFLUENZA,2021,AGOSTO,2_ANIOS,3284,PURUS,PURUS,629819,19.0,2
INFLUENZA,2021,AGOSTO,2_ANIOS,5794,CORONEL PORTILLO,NUEVA REQUENA,629819,29.0,7
INFLUENZA,2021,AGOSTO,2_ANIOS,6272,PADRE ABAD,ALEXANDER VON HUMBOLDT,629819,7.0,2
INFLUENZA,2021,AGOSTO,2_ANIOS,8390,ATALAYA,SEPAHUA,629819,22.0,18
INFLUENZA,2021,AGOSTO,2_ANIOS,10588,PADRE ABAD,CURIMANA,629819,20.0,11
INFLUENZA,2021,AGOSTO,2_ANIOS,10874,PADRE ABAD,NESHUYA,629819,30.0,5
INFLUENZA,2021,AGOSTO,2_ANIOS,10890,ATALAYA,TAHUANIA,629819,25.0,5
INFLUENZA,2021,AGOSTO,2_ANIOS,11997,CORONEL PORTILLO,MASISEA,629819,49.0,8
INFLUENZA,2021,AGOSTO,2_ANIOS,12431,PADRE ABAD,IRAZOLA,629819,50.0,7
INFLUENZA,2021,AGOSTO,2_ANIOS,12481,CORONEL PORTILLO,IPARIA,629819,30.0,13
INFLUENZA,2021,AGOSTO,2_ANIOS,20113,CORONEL PORTILLO,CAMPOVERDE,629819,60.0,22
INFLUENZA,2021,AGOSTO,2_ANIOS,29520,PADRE ABAD,PADRE ABAD,629819,132.0,25
INFLUENZA,2021,AGOSTO,2_ANIOS,40699,ATALAYA,RAIMONDI,629819,125.0,44
INFLUENZA,2021,AGOSTO,2_ANIOS,110502,CORONEL PORTILLO,MANANTAY,629819,155.0,41
