VACUNA,ANIO,MES,RANGO_EDAD,CANTIDAD DE PERSONAL,POBLACION,PRESUPUESTO,CANTIDAD,ALFABETISMO,AGUA_POTABLE,DEMORA_CITA_horas,DEMORA_TRASLADO_horas
NEUMO,2020,JULIO,1_ANIO,1551,2435,804264,648,0.4073333333333333,0.25066666666666665,0.0,0.0
NEUMO,2020,JUNIO,1_ANIO,1626,2435,718822,222,0.48266666666666663,0.14933333333333332,0.0,0.0
NEUMO,2020,MARZO,1_ANIO,1571,2435,751336,352,0.225,0.257,3.4586666666666672,0.7223333333333333
NEUMO,2020,MAYO,1_ANIO,1618,2435,710703,94,0.49433333333333335,0.17866666666666667,0.0,0.0
NEUMO,2020,NOVIEMBRE,1_ANIO,1788,2435,1348304,841,0.19499999999999998,0.27033333333333337,0.37366666666666665,0.257
NEUMO,2020,OCTUBRE,1_ANIO,1813,2435,858754,911,0.2776666666666667,0.24866666666666667,2.4446666666666665,0.3476666666666666
NEUMO,2020,SETIEMBRE,1_ANIO,1734,2435,749638,928,0.27266666666666667,0.359,18.492,0.5363333333333333
NEUMO,2021,ABRIL,1_ANIO,1895,2501,268268,544,0.19400000000000003,0.118,9.826666666666666,0.4656666666666667
NEUMO,2021,AGOSTO,1_ANIO,1918,2501,629819,619,0.2356666666666667,0.17866666666666667,3.763666666666667,0.47100000000000003
NEUMO,2021,DICIEMBRE,1_ANIO,1950,2501,486866,329,0.25633333333333336,0.31466666666666665,3.602,0.19433333333333333
NEUMO,2021,ENERO,1_ANIO,1812,2501,822309,513,0.26566666666666666,0.19933333333333333,1.514,0.19133333333333336
NEUMO,2021,FEBRERO,1_ANIO,1810,2501,677118,506,0.19699999999999998,0.17933333333333334,0.25233333333333335,0.5203333333333333
NEUMO,2021,JULIO,1_ANIO,1882,2501,647735,491,0.2763333333333334,0.399,2.0196666666666663,0.2416666666666667
NEUMO,2021,JUNIO,1_ANIO,1879,2501,696098,568,0.204,0.39799999999999996,1.1183333333333334,0.7433333333333333
NEUMO,2021,MARZO,1_ANIO,1824,2501,1269741,580,0.27666666666666667,0.27266666666666667,0.4446666666666667,1.0446666666666666
NEUMO,2021,MAYO,1_ANIO,1869,2501,694026,572,0.23866666666666667,0.26333333333333336,0.322,0.205
NEUMO,2021,NOVIEMBRE,1_ANIO,1939,2501,811749,544,0.21,0.217,10.665666666666668,1.273
NEUMO,2021,OCTUBRE,1_ANIO,1875,2501,612818,410,0.33666666666666667,0.31766666666666665,3.731333333333333,0.5553333333333333
NEUMO,2021,SETIEMBRE,1_ANIO,1903,2501,681661,597,0.24266666666666667,0.266,0.38766666666666666,0.18533333333333335
NEUMO,2022,ABRIL,1_ANIO,2042,2564,748576,597,0.16366666666666665,0.21366666666666667,12.200000000000001,0.5693333333333334
NEUMO,2022,AGOSTO,1_ANIO,1923,2564,779177,594,0.20766666666666667,0.40066666666666667,6.354333333333333,0.12233333333333334
NEUMO,2022,DICIEMBRE,1_ANIO,2204,2564,996898,485,0.20633333333333334,0.158,18.314333333333334,0.18300000000000002
NEUMO,2022,ENERO,1_ANIO,1970,2564,684081,527,0.2376666666666667,0.248,20.751333333333335,1.7856666666666667
NEUMO,2022,FEBRERO,1_ANIO,1993,2564,910655,633,0.17266666666666666,0.17800000000000002,0.25666666666666665,0.6346666666666666
NEUMO,2022,JULIO,1_ANIO,2028,2564,1104057,539,0.18466666666666667,0.33966666666666673,4.626,0.2803333333333334
NEUMO,2022,JUNIO,1_ANIO,2017,2564,709615,560,0.206,0.4653333333333333,0.8066666666666666,0.20566666666666666
NEUMO,2022,MARZO,1_ANIO,2027,2564,784465,605,0.162,0.2793333333333334,11.613333333333332,0.5706666666666667
NEUMO,2022,MAYO,1_ANIO,2014,2564,760212,593,0.25,0.126,10.295333333333334,0.518
NEUMO,2022,NOVIEMBRE,1_ANIO,2204,2564,677800,705,0.231,0.14766666666666667,21.543666666666667,0.16166666666666665
NEUMO,2022,OCTUBRE,1_ANIO,2204,2564,541898,718,0.23766666666666666,0.29633333333333334,5.5376666666666665,0.731
NEUMO,2022,SETIEMBRE,1_ANIO,2016,2564,694132,642,0.25166666666666665,0.37000000000000005,6.698666666666667,0.3256666666666667
PENTA,2019,ABRIL,<1_ANIO,986,5690,998497,252,0.14450000000000002,0.597,0.877,0.313
PENTA,2019,AGOSTO,<1_ANIO,933,5690,3650033,215,0.19,0.47950000000000004,3.2899999999999996,0.16749999999999998
PENTA,2019,DICIEMBRE,<1_ANIO,937,5690,1953340,219,0.197,0.43500000000000005,19.6735,0.21150000000000002
PENTA,2019,ENERO,<1_ANIO,924,5690,924269,234,0.1985,0.362,0.887,0.269
PENTA,2019,FEBRERO,<1_ANIO,871,5690,1000320,192,0.1965,0.106,6.9725,0.15
PENTA,2019,JULIO,<1_ANIO,986,5690,1352080,274,0.29200000000000004,0.3685,14.760000000000002,0.21200000000000002
PENTA,2019,JUNIO,<1_ANIO,937,5690,1235133,266,0.186,0.438,2.0895,0.21750000000000003
PENTA,2019,MARZO,<1_ANIO,986,5690,1003216,268,0.293,0.135,3.0425,0.5885
PENTA,2019,MAYO,<1_ANIO,933,5690,1030125,263,0.22599999999999998,0.35450000000000004,20.503999999999998,0.28200000000000003
PENTA,2019,NOVIEMBRE,<1_ANIO,936,5690,1813790,273,0.1755,0.405,8.0945,0.21
PENTA,2019,OCTUBRE,<1_ANIO,986,5690,619318,265,0.243,0.33799999999999997,11.2205,0.247
PENTA,2019,SETIEMBRE,<1_ANIO,943,5690,85800,352,0.136,0.494,25.7535,0.186
PENTA,2020,ABRIL,<1_ANIO,1562,2435,815151,50,0.30933333333333335,0.4043333333333334,0.0,0.0
PENTA,2020,AGOSTO,<1_ANIO,1734,2435,725676,526,0.43933333333333335,0.1376666666666667,0.0,0.0
PENTA,2020,DICIEMBRE,<1_ANIO,1813,2435,161316,697,0.243,0.3193333333333333,0.8016666666666667,0.28733333333333333
PENTA,2020,ENERO,<1_ANIO,1551,2435,777891,655,0.18333333333333335,0.42300000000000004,3.4973333333333336,0.20633333333333334
PENTA,2020,FEBRERO,<1_ANIO,1563,2435,761802,599,0.2273333333333333,0.37966666666666665,8.130333333333335,0.18200000000000002
PENTA,2020,JULIO,<1_ANIO,1551,2435,804264,508,0.4073333333333333,0.25066666666666665,0.0,0.0
PENTA,2020,JUNIO,<1_ANIO,1626,2435,718822,243,0.48266666666666663,0.14933333333333332,0.0,0.0
PENTA,2020,MARZO,<1_ANIO,1571,2435,751336,409,0.225,0.257,3.4586666666666672,0.7223333333333333
PENTA,2020,MAYO,<1_ANIO,1618,2435,710703,103,0.49433333333333335,0.17866666666666667,0.0,0.0
PENTA,2020,NOVIEMBRE,<1_ANIO,1788,2435,1348304,893,0.19499999999999998,0.27033333333333337,0.37366666666666665,0.257
PENTA,2020,OCTUBRE,<1_ANIO,1813,2435,858754,743,0.2776666666666667,0.24866666666666667,2.4446666666666665,0.3476666666666666
PENTA,2020,SETIEMBRE,<1_ANIO,1734,2435,749638,657,0.27266666666666667,0.359,18.492,0.5363333333333333
PENTA,2021,ABRIL,<1_ANIO,1895,2501,268268,593,0.19400000000000003,0.118,9.826666666666666,0.4656666666666667
PENTA,2021,AGOSTO,<1_ANIO,1918,2501,629819,601,0.2356666666666667,0.17866666666666667,3.763666666666667,0.47100000000000003
PENTA,2021,DICIEMBRE,<1_ANIO,1950,2501,486866,440,0.25633333333333336,0.31466666666666665,3.602,0.19433333333333333
PENTA,2021,ENERO,<1_ANIO,1812,2501,822309,709,0.26566666666666666,0.19933333333333333,1.514,0.19133333333333336
PENTA,2021,FEBRERO,<1_ANIO,1810,2501,677118,643,0.19699999999999998,0.17933333333333334,0.25233333333333335,0.5203333333333333
PENTA,2021,JULIO,<1_ANIO,1882,2501,647735,613,0.2763333333333334,0.399,2.0196666666666663,0.2416666666666667
PENTA,2021,JUNIO,<1_ANIO,1879,2501,696098,557,0.204,0.39799999999999996,1.1183333333333334,0.7433333333333333
PENTA,2021,MARZO,<1_ANIO,1824,2501,1269741,734,0.27666666666666667,0.27266666666666667,0.4446666666666667,1.0446666666666666
PENTA,2021,MAYO,<1_ANIO,1869,2501,694026,607,0.23866666666666667,0.26333333333333336,0.322,0.205
PENTA,2021,NOVIEMBRE,<1_ANIO,1939,2501,811749,641,0.21,0.217,10.665666666666668,1.273
PENTA,2021,OCTUBRE,<1_ANIO,1875,2501,612818,540,0.33666666666666667,0.31766666666666665,3.731333333333333,0.5553333333333333
PENTA,2021,SETIEMBRE,<1_ANIO,1903,2501,681661,705,0.24266666666666667,0.266,0.38766666666666666,0.18533333333333335
PENTA,2022,ABRIL,<1_ANIO,2042,2564,748576,715,0.16366666666666665,0.21366666666666667,12.200000000000001,0.5693333333333334
PENTA,2022,AGOSTO,<1_ANIO,1923,2564,779177,687,0.20766666666666667,0.40066666666666667,6.354333333333333,0.12233333333333334
PENTA,2022,DICIEMBRE,<1_ANIO,2204,2564,996898,564,0.20633333333333334,0.158,18.314333333333334,0.18300000000000002
PENTA,2022,ENERO,<1_ANIO,1970,2564,684081,696,0.2376666666666667,0.248,20.751333333333335,1.7856666666666667
PENTA,2022,FEBRERO,<1_ANIO,1993,2564,910655,701,0.17266666666666666,0.17800000000000002,0.25666666666666665,0.6346666666666666
PENTA,2022,JULIO,<1_ANIO,2028,2564,1104057,669,0.18466666666666667,0.33966666666666673,4.626,0.2803333333333334
PENTA,2022,JUNIO,<1_ANIO,2017,2564,709615,634,0.206,0.4653333333333333,0.8066666666666666,0.20566666666666666
PENTA,2022,MARZO,<1_ANIO,2027,2564,784465,749,0.162,0.2793333333333334,11.613333333333332,0.5706666666666667
PENTA,2022,MAYO,<1_ANIO,2014,2564,760212,688,0.25,0.126,10.295333333333334,0.518
PENTA,2022,NOVIEMBRE,<1_ANIO,2204,2564,677800,726,0.231,0.14766666666666667,21.543666666666667,0.16166666666666665
PENTA,2022,OCTUBRE,<1_ANIO,2204,2564,541898,687,0.23766666666666666,0.29633333333333334,5.5376666666666665,0.731
PENTA,2022,SETIEMBRE,<1_ANIO,2016,2564,694132,650,0.25166666666666665,0.37000000000000005,6.698666666666667,0.3256666666666667
ROTA,2019,ABRIL,<1_ANIO,986,5690,998497,323,0.14450000000000002,0.597,0.877,0.313
ROTA,2019,AGOSTO,<1_ANIO,933,5690,3650033,212,0.19,0.47950000000000004,3.2899999999999996,0.16749999999999998
ROTA,2019,DICIEMBRE,<1_ANIO,937,5690,1953340,266,0.197,0.43500000000000005,19.6735,0.21150000000000002
ROTA,2019,ENERO,<1_ANIO,924,5690,924269,281,0.1985,0.362,0.887,0.269
ROTA,2019,FEBRERO,<1_ANIO,871,5690,1000320,275,0.1965,0.106,6.9725,0.15
ROTA,2019,JULIO,<1_ANIO,986,5690,1352080,227,0.29200000000000004,0.3685,14.760000000000002,0.21200000000000002
ROTA,2019,JUNIO,<1_ANIO,937,5690,1235133,334,0.186,0.438,2.0895,0.21750000000000003
ROTA,2019,MARZO,<1_ANIO,986,5690,1003216,318,0.293,0.135,3.0425,0.5885
ROTA,2019,MAYO,<1_ANIO,933,5690,1030125,322,0.22599999999999998,0.35450000000000004,20.503999999999998,0.28200000000000003
ROTA,2019,NOVIEMBRE,<1_ANIO,936,5690,1813790,285,0.1755,0.405,8.0945,0.21
ROTA,2019,OCTUBRE,<1_ANIO,986,5690,619318,268,0.243,0.33799999999999997,11.2205,0.247
ROTA,2019,SETIEMBRE,<1_ANIO,943,5690,85800,326,0.136,0.494,25.7535,0.186
ROTA,2020,ABRIL,<1_ANIO,1562,2435,815151,68,0.30933333333333335,0.4043333333333334,0.0,0.0
ROTA,2020,AGOSTO,<1_ANIO,1734,2435,725676,739,0.43933333333333335,0.1376666666666667,0.0,0.0
ROTA,2020,DICIEMBRE,<1_ANIO,1813,2435,161316,672,0.243,0.3193333333333333,0.8016666666666667,0.28733333333333333
ROTA,2020,ENERO,<1_ANIO,1551,2435,777891,745,0.18333333333333335,0.42300000000000004,3.4973333333333336,0.20633333333333334
ROTA,2020,FEBRERO,<1_ANIO,1563,2435,761802,635,0.2273333333333333,0.37966666666666665,8.130333333333335,0.18200000000000002
ROTA,2020,JULIO,<1_ANIO,1551,2435,804264,473,0.4073333333333333,0.25066666666666665,0.0,0.0
ROTA,2020,JUNIO,<1_ANIO,1626,2435,718822,314,0.48266666666666663,0.14933333333333332,0.0,0.0
ROTA,2020,MARZO,<1_ANIO,1571,2435,751336,418,0.225,0.257,3.4586666666666672,0.7223333333333333
ROTA,2020,MAYO,<1_ANIO,1618,2435,710703,131,0.49433333333333335,0.17866666666666667,0.0,0.0
ROTA,2020,NOVIEMBRE,<1_ANIO,1788,2435,1348304,718,0.19499999999999998,0.27033333333333337,0.37366666666666665,0.257
ROTA,2020,OCTUBRE,<1_ANIO,1813,2435,858754,759,0.2776666666666667,0.24866666666666667,2.4446666666666665,0.3476666666666666
ROTA,2020,SETIEMBRE,<1_ANIO,1734,2435,749638,942,0.27266666666666667,0.359,18.492,0.5363333333333333
ROTA,2021,ABRIL,<1_ANIO,1895,2501,268268,600,0.19400000000000003,0.118,9.826666666666666,0.4656666666666667
ROTA,2021,AGOSTO,<1_ANIO,1918,2501,629819,774,0.2356666666666667,0.17866666666666667,3.763666666666667,0.47100000000000003
ROTA,2021,DICIEMBRE,<1_ANIO,1950,2501,486866,440,0.25633333333333336,0.31466666666666665,3.602,0.19433333333333333
ROTA,2021,ENERO,<1_ANIO,1812,2501,822309,692,0.26566666666666666,0.19933333333333333,1.514,0.19133333333333336
ROTA,2021,FEBRERO,<1_ANIO,1810,2501,677118,594,0.19699999999999998,0.17933333333333334,0.25233333333333335,0.5203333333333333
ROTA,2021,JULIO,<1_ANIO,1882,2501,647735,765,0.2763333333333334,0.399,2.0196666666666663,0.2416666666666667
ROTA,2021,JUNIO,<1_ANIO,1879,2501,696098,617,0.204,0.39799999999999996,1.1183333333333334,0.7433333333333333
ROTA,2021,MARZO,<1_ANIO,1824,2501,1269741,706,0.27666666666666667,0.27266666666666667,0.4446666666666667,1.0446666666666666
ROTA,2021,MAYO,<1_ANIO,1869,2501,694026,620,0.23866666666666667,0.26333333333333336,0.322,0.205
ROTA,2021,NOVIEMBRE,<1_ANIO,1939,2501,811749,726,0.21,0.217,10.665666666666668,1.273
ROTA,2021,OCTUBRE,<1_ANIO,1875,2501,612818,585,0.33666666666666667,0.31766666666666665,3.731333333333333,0.5553333333333333
ROTA,2021,SETIEMBRE,<1_ANIO,1903,2501,681661,739,0.24266666666666667,0.266,0.38766666666666666,0.18533333333333335
ROTA,2022,ABRIL,<1_ANIO,2042,2564,748576,531,0.16366666666666665,0.21366666666666667,12.200000000000001,0.5693333333333334
ROTA,2022,AGOSTO,<1_ANIO,1923,2564,779177,735,0.20766666666666667,0.40066666666666667,6.354333333333333,0.12233333333333334
ROTA,2022,DICIEMBRE,<1_ANIO,2204,2564,996898,583,0.20633333333333334,0.158,18.314333333333334,0.18300000000000002
ROTA,2022,ENERO,<1_ANIO,1970,2564,684081,791,0.2376666666666667,0.248,20.751333333333335,1.7856666666666667
ROTA,2022,FEBRERO,<1_ANIO,1993,2564,910655,808,0.17266666666666666,0.17800000000000002,0.25666666666666665,0.6346666666666666
ROTA,2022,JULIO,<1_ANIO,2028,2564,1104057,759,0.18466666666666667,0.33966666666666673,4.626,0.2803333333333334
ROTA,2022,JUNIO,<1_ANIO,2017,2564,709615,647,0.206,0.4653333333333333,0.8066666666666666,0.20566666666666666
ROTA,2022,MARZO,<1_ANIO,2027,2564,784465,752,0.162,0.2793333333333334,11.613333333333332,0.5706666666666667
ROTA,2022,MAYO,<1_ANIO,2014,2564,760212,881,0.25,0.126,10.295333333333334,0.518
ROTA,2022,NOVIEMBRE,<1_ANIO,2204,2564,677800,694,0.231,0.14766666666666667,21.543666666666667,0.16166666666666665
ROTA,2022,OCTUBRE,<1_ANIO,2204,2564,541898,757,0.23766666666666666,0.29633333333333334,5.5376666666666665,0.731
ROTA,2022,SETIEMBRE,<1_ANIO,2016,2564,694132,733,0.25166666666666665,0.37000000000000005,6.698666666666667,0.3256666666666667
SPR,2019,ABRIL,1_ANIO,986,5690,998497,182,0.14450000000000002,0.597,0.877,0.313
SPR,2019,AGOSTO,1_ANIO,933,5690,3650033,69,0.19,0.47950000000000004,3.2899999999999996,0.16749999999999998
SPR,2019,DICIEMBRE,1_ANIO,937,5690,1953340,151,0.197,0.43500000000000005,19.6735,0.21150000000000002
SPR,2019,ENERO,1_ANIO,924,5690,924269,147,0.1985,0.362,0.887,0.269
SPR,2019,FEBRERO,1_ANIO,871,5690,1000320,176,0.1965,0.106,6.9725,0.15
SPR,2019,JULIO,1_ANIO,986,5690,1352080,118,0.29200000000000004,0.3685,14.760000000000002,0.21200000000000002
SPR,2019,JUNIO,1_ANIO,937,5690,1235133,122,0.186,0.438,2.0895,0.21750000000000003
SPR,2019,MARZO,1_ANIO,986,5690,1003216,147,0.293,0.135,3.0425,0.5885
SPR,2019,MAYO,1_ANIO,933,5690,1030125,160,0.22599999999999998,0.35450000000000004,20.503999999999998,0.28200000000000003
SPR,2019,NOVIEMBRE,1_ANIO,936,5690,1813790,133,0.1755,0.405,8.0945,0.21
SPR,2019,OCTUBRE,1_ANIO,986,5690,619318,163,0.243,0.33799999999999997,11.2205,0.247
SPR,2019,SETIEMBRE,1_ANIO,943,5690,85800,226,0.136,0.494,25.7535,0.186
SPR,2020,ABRIL,1_ANIO,1562,2435,815151,32,0.30933333333333335,0.4043333333333334,0.0,0.0
SPR,2020,AGOSTO,1_ANIO,1734,2435,725676,391,0.43933333333333335,0.1376666666666667,0.0,0.0
SPR,2020,DICIEMBRE,1_ANIO,1813,2435,161316,257,0.243,0.3193333333333333,0.8016666666666667,0.28733333333333333
SPR,2020,ENERO,1_ANIO,1551,2435,777891,362,0.18333333333333335,0.42300000000000004,3.4973333333333336,0.20633333333333334
SPR,2020,FEBRERO,1_ANIO,1563,2435,761802,361,0.2273333333333333,0.37966666666666665,8.130333333333335,0.18200000000000002
SPR,2020,JULIO,1_ANIO,1551,2435,804264,328,0.4073333333333333,0.25066666666666665,0.0,0.0
SPR,2020,JUNIO,1_ANIO,1626,2435,718822,131,0.48266666666666663,0.14933333333333332,0.0,0.0
SPR,2020,MARZO,1_ANIO,1571,2435,751336,234,0.225,0.257,3.4586666666666672,0.7223333333333333
SPR,2020,MAYO,1_ANIO,1618,2435,710703,53,0.49433333333333335,0.17866666666666667,0.0,0.0
SPR,2020,NOVIEMBRE,1_ANIO,1788,2435,1348304,359,0.19499999999999998,0.27033333333333337,0.37366666666666665,0.257
SPR,2020,OCTUBRE,1_ANIO,1813,2435,858754,418,0.2776666666666667,0.24866666666666667,2.4446666666666665,0.3476666666666666
SPR,2020,SETIEMBRE,1_ANIO,1734,2435,749638,568,0.27266666666666667,0.359,18.492,0.5363333333333333
SPR,2021,ABRIL,1_ANIO,1895,2501,268268,311,0.19400000000000003,0.118,9.826666666666666,0.4656666666666667
SPR,2021,AGOSTO,1_ANIO,1918,2501,629819,319,0.2356666666666667,0.17866666666666667,3.763666666666667,0.47100000000000003
SPR,2021,DICIEMBRE,1_ANIO,1950,2501,486866,192,0.25633333333333336,0.31466666666666665,3.602,0.19433333333333333
SPR,2021,ENERO,1_ANIO,1812,2501,822309,308,0.26566666666666666,0.19933333333333333,1.514,0.19133333333333336
SPR,2021,FEBRERO,1_ANIO,1810,2501,677118,294,0.19699999999999998,0.17933333333333334,0.25233333333333335,0.5203333333333333
SPR,2021,JULIO,1_ANIO,1882,2501,647735,317,0.2763333333333334,0.399,2.0196666666666663,0.2416666666666667
SPR,2021,JUNIO,1_ANIO,1879,2501,696098,293,0.204,0.39799999999999996,1.1183333333333334,0.7433333333333333
SPR,2021,MARZO,1_ANIO,1824,2501,1269741,385,0.27666666666666667,0.27266666666666667,0.4446666666666667,1.0446666666666666
SPR,2021,MAYO,1_ANIO,1869,2501,694026,330,0.23866666666666667,0.26333333333333336,0.322,0.205
SPR,2021,NOVIEMBRE,1_ANIO,1939,2501,811749,337,0.21,0.217,10.665666666666668,1.273
SPR,2021,OCTUBRE,1_ANIO,1875,2501,612818,262,0.33666666666666667,0.31766666666666665,3.731333333333333,0.5553333333333333
SPR,2021,SETIEMBRE,1_ANIO,1903,2501,681661,337,0.24266666666666667,0.266,0.38766666666666666,0.18533333333333335
SPR,2022,ABRIL,1_ANIO,2042,2564,748576,342,0.16366666666666665,0.21366666666666667,12.200000000000001,0.5693333333333334
SPR,2022,AGOSTO,1_ANIO,1923,2564,779177,376,0.20766666666666667,0.40066666666666667,6.354333333333333,0.12233333333333334
SPR,2022,DICIEMBRE,1_ANIO,2204,2564,996898,302,0.20633333333333334,0.158,18.314333333333334,0.18300000000000002
SPR,2022,ENERO,1_ANIO,1970,2564,684081,279,0.2376666666666667,0.248,20.751333333333335,1.7856666666666667
SPR,2022,FEBRERO,1_ANIO,1993,2564,910655,348,0.17266666666666666,0.17800000000000002,0.25666666666666665,0.6346666666666666
SPR,2022,JULIO,1_ANIO,2028,2564,1104057,283,0.18466666666666667,0.33966666666666673,4.626,0.2803333333333334
SPR,2022,JUNIO,1_ANIO,2017,2564,709615,266,0.206,0.4653333333333333,0.8066666666666666,0.20566666666666666
SPR,2022,MARZO,1_ANIO,2027,2564,784465,346,0.162,0.2793333333333334,11.613333333333332,0.5706666666666667
SPR,2022,MAYO,1_ANIO,2014,2564,760212,354,0.25,0.126,10.295333333333334,0.518
SPR,2022,NOVIEMBRE,1_ANIO,2204,2564,677800,406,0.231,0.14766666666666667,21.543666666666667,0.16166666666666665
SPR,2022,OCTUBRE,1_ANIO,2204,2564,541898,385,0.23766666666666666,0.29633333333333334,5.5376666666666665,0.731
SPR,2022,SETIEMBRE,1_ANIO,2016,2564,694132,310,0.25166666666666665,0.37000000000000005,6.698666666666667,0.3256666666666667
VARI,2019,ABRIL,1_ANIO,986,5690,998497,353,0.14450000000000002,0.597,0.877,0.313
VARI,2019,AGOSTO,1_ANIO,933,5690,3650033,152,0.19,0.47950000000000004,3.2899999999999996,0.16749999999999998
VARI,2019,DICIEMBRE,1_ANIO,937,5690,1953340,187,0.197,0.43500000000000005,19.6735,0.21150000000000002
VARI,2019,ENERO,1_ANIO,924,5690,924269,214,0.1985,0.362,0.887,0.269
VARI,2019,FEBRERO,1_ANIO,871,5690,1000320,335,0.1965,0.106,6.9725,0.15
VARI,2019,JULIO,1_ANIO,986,5690,1352080,182,0.29200000000000004,0.3685,14.760000000000002,0.21200000000000002
VARI,2019,JUNIO,1_ANIO,937,5690,1235133,256,0.186,0.438,2.0895,0.21750000000000003
VARI,2019,MARZO,1_ANIO,986,5690,1003216,307,0.293,0.135,3.0425,0.5885
VARI,2019,MAYO,1_ANIO,933,5690,1030125,330,0.22599999999999998,0.35450000000000004,20.503999999999998,0.28200000000000003
VARI,2019,NOVIEMBRE,1_ANIO,936,5690,1813790,215,0.1755,0.405,8.0945,0.21
VARI,2019,OCTUBRE,1_ANIO,986,5690,619318,272,0.243,0.33799999999999997,11.2205,0.247
VARI,2019,SETIEMBRE,1_ANIO,943,5690,85800,279,0.136,0.494,25.7535,0.186
VARI,2020,ABRIL,1_ANIO,1562,2435,815151,67,0.30933333333333335,0.4043333333333334,0.0,0.0
VARI,2020,AGOSTO,1_ANIO,1734,2435,725676,515,0.43933333333333335,0.1376666666666667,0.0,0.0
VARI,2020,DICIEMBRE,1_ANIO,1813,2435,161316,444,0.243,0.3193333333333333,0.8016666666666667,0.28733333333333333
VARI,2020,ENERO,1_ANIO,1551,2435,777891,411,0.18333333333333335,0.42300000000000004,3.4973333333333336,0.20633333333333334
VARI,2020,FEBRERO,1_ANIO,1563,2435,761802,392,0.2273333333333333,0.37966666666666665,8.130333333333335,0.18200000000000002
VARI,2020,JULIO,1_ANIO,1551,2435,804264,414,0.4073333333333333,0.25066666666666665,0.0,0.0
VARI,2020,JUNIO,1_ANIO,1626,2435,718822,154,0.48266666666666663,0.14933333333333332,0.0,0.0
VARI,2020,MARZO,1_ANIO,1571,2435,751336,282,0.225,0.257,3.4586666666666672,0.7223333333333333
VARI,2020,MAYO,1_ANIO,1618,2435,710703,67,0.49433333333333335,0.17866666666666667,0.0,0.0
VARI,2020,NOVIEMBRE,1_ANIO,1788,2435,1348304,629,0.19499999999999998,0.27033333333333337,0.37366666666666665,0.257
VARI,2020,OCTUBRE,1_ANIO,1813,2435,858754,781,0.2776666666666667,0.24866666666666667,2.4446666666666665,0.3476666666666666
VARI,2020,SETIEMBRE,1_ANIO,1734,2435,749638,718,0.27266666666666667,0.359,18.492,0.5363333333333333
VARI,2021,ABRIL,1_ANIO,1895,2501,268268,492,0.19400000000000003,0.118,9.826666666666666,0.4656666666666667
VARI,2021,AGOSTO,1_ANIO,1918,2501,629819,579,0.2356666666666667,0.17866666666666667,3.763666666666667,0.47100000000000003
VARI,2021,DICIEMBRE,1_ANIO,1950,2501,486866,209,0.25633333333333336,0.31466666666666665,3.602,0.19433333333333333
VARI,2021,ENERO,1_ANIO,1812,2501,822309,439,0.26566666666666666,0.19933333333333333,1.514,0.19133333333333336
VARI,2021,FEBRERO,1_ANIO,1810,2501,677118,443,0.19699999999999998,0.17933333333333334,0.25233333333333335,0.5203333333333333
VARI,2021,JULIO,1_ANIO,1882,2501,647735,556,0.2763333333333334,0.399,2.0196666666666663,0.2416666666666667
VARI,2021,JUNIO,1_ANIO,1879,2501,696098,514,0.204,0.39799999999999996,1.1183333333333334,0.7433333333333333
VARI,2021,MARZO,1_ANIO,1824,2501,1269741,523,0.27666666666666667,0.27266666666666667,0.4446666666666667,1.0446666666666666
VARI,2021,MAYO,1_ANIO,1869,2501,694026,458,0.23866666666666667,0.26333333333333336,0.322,0.205
VARI,2021,NOVIEMBRE,1_ANIO,1939,2501,811749,346,0.21,0.217,10.665666666666668,1.273
VARI,2021,OCTUBRE,1_ANIO,1875,2501,612818,437,0.33666666666666667,0.31766666666666665,3.731333333333333,0.5553333333333333
VARI,2021,SETIEMBRE,1_ANIO,1903,2501,681661,566,0.24266666666666667,0.266,0.38766666666666666,0.18533333333333335
VARI,2022,ABRIL,1_ANIO,2042,2564,748576,165,0.16366666666666665,0.21366666666666667,12.200000000000001,0.5693333333333334
VARI,2022,AGOSTO,1_ANIO,1923,2564,779177,356,0.20766666666666667,0.40066666666666667,6.354333333333333,0.12233333333333334
VARI,2022,DICIEMBRE,1_ANIO,2204,2564,996898,530,0.20633333333333334,0.158,18.314333333333334,0.18300000000000002
VARI,2022,ENERO,1_ANIO,1970,2564,684081,371,0.2376666666666667,0.248,20.751333333333335,1.7856666666666667
VARI,2022,FEBRERO,1_ANIO,1993,2564,910655,268,0.17266666666666666,0.17800000000000002,0.25666666666666665,0.6346666666666666
VARI,2022,JULIO,1_ANIO,2028,2564,1104057,391,0.18466666666666667,0.33966666666666673,4.626,0.2803333333333334
VARI,2022,JUNIO,1_ANIO,2017,2564,709615,541,0.206,0.4653333333333333,0.8066666666666666,0.20566666666666666
VARI,2022,MARZO,1_ANIO,2027,2564,784465,201,0.162,0.2793333333333334,11.613333333333332,0.5706666666666667
VARI,2022,MAYO,1_ANIO,2014,2564,760212,591,0.25,0.126,10.295333333333334,0.518
VARI,2022,NOVIEMBRE,1_ANIO,2204,2564,677800,739,0.231,0.14766666666666667,21.543666666666667,0.16166666666666665
VARI,2022,OCTUBRE,1_ANIO,2204,2564,541898,674,0.23766666666666666,0.29633333333333334,5.5376666666666665,0.731
VARI,2022,SETIEMBRE,1_ANIO,2016,2564,694132,309,0.25166666666666665,0.37000000000000005,6.698666666666667,0.3256666666666667
