VACUNA,ANIO,MES,RANGO_EDAD,POBLACION,PROVINCIA,DISTRITO,PRESUPUESTO,CANTIDAD DE PERSONAL,CANTIDAD
INFLUENZA,2021,SETIEMBRE,3_ANIOS,5794,CORONEL PORTILLO,NUEVA REQUENA,681661,29,3
INFLUENZA,2021,SETIEMBRE,3_ANIOS,6272,PADRE ABAD,ALEXANDER VON HUMBOLDT,681661,8,0
INFLUENZA,2021,SETIEMBRE,3_ANIOS,8390,ATALAYA,SEPAHUA,681661,22,0
INFLUENZA,2021,SETIEMBRE,3_ANIOS,10588,PADRE ABAD,CURIMANA,681661,19,5
INFLUENZA,2021,SETIEMBRE,3_ANIOS,10874,PADRE ABAD,NESHUYA,681661,28,17
INFLUENZA,2021,SETIEMBRE,3_ANIOS,10890,ATALAYA,TAHUANIA,681661,24,2
INFLUENZA,2021,SETIEMBRE,3_ANIOS,11997,CORONEL PORTILLO,MASISEA,681661,49,11
INFLUENZA,2021,SETIEMBRE,3_ANIOS,12431,PADRE ABAD,IRAZOLA,681661,51,2
INFLUENZA,2021,SETIEMBRE,3_ANIOS,12481,CORONEL PORTILLO,IPARIA,681661,30,3
INFLUENZA,2021,SETIEMBRE,3_ANIOS,20113,CORONEL PORTILLO,CAMPOVERDE,681661,62,12
INFLUENZA,2021,SETIEMBRE,3_ANIOS,29520,PADRE ABAD,PADRE ABAD,681661,131,12
INFLUENZA,2021,SETIEMBRE,3_ANIOS,40699,ATALAYA,RAIMONDI,681661,125,21
INFLUENZA,2021,SETIEMBRE,3_ANIOS,110502,CORONEL PORTILLO,MANANTAY,681661,152,21
INFLUENZA,2021,SETIEMBRE,3_ANIOS,121443,CORONEL PORTILLO,YARINACOCHA,681661,496,35
INFLUENZA,2021,SETIEMBRE,3_ANIOS,174981,CORONEL PORTILLO,CALLERIA,681661,670,69
INFLUENZA,2022,ABRIL,2_ANIOS,2564,ATALAYA,YURUA,748576,9,0
INFLUENZA,2022,ABRIL,2_ANIOS,3270,PURUS,PURUS,748576,22,0
INFLUENZA,2022,ABRIL,2_ANIOS,5843,CORONEL PORTILLO,NUEVA REQUENA,748576,32,1
INFLUENZA,2022,ABRIL,2_ANIOS,6380,PADRE ABAD,ALEXANDER VON HUMBOLDT,748576,6,0
INFLUENZA,2022,ABRIL,2_ANIOS,8510,ATALAYA,SEPAHUA,748576,24,0
INFLUENZA,2022,ABRIL,2_ANIOS,10946,PADRE ABAD,CURIMANA,748576,23,1
INFLUENZA,2022,ABRIL,2_ANIOS,11149,ATALAYA,TAHUANIA,748576,24,1
INFLUENZA,2022,ABRIL,2_ANIOS,11236,PADRE ABAD,NESHUYA,748576,33,0
INFLUENZA,2022,ABRIL,2_ANIOS,12030,CORONEL PORTILLO,MASISEA,748576,55,2
INFLUENZA,2022,ABRIL,2_ANIOS,12605,CORONEL PORTILLO,IPARIA,748576,39,5
INFLUENZA,2022,ABRIL,2_ANIOS,12786,PADRE ABAD,IRAZOLA,748576,54,0
INFLUENZA,2022,ABRIL,2_ANIOS,20601,CORONEL PORTILLO,CAMPOVERDE,748576,70,0
INFLUENZA,2022,ABRIL,2_ANIOS,30297,PADRE ABAD,PADRE ABAD,748576,128,0
INFLUENZA,2022,ABRIL,2_ANIOS,41621,ATALAYA,RAIMONDI,748576,137,0
INFLUENZA,2022,ABRIL,2_ANIOS,113470,CORONEL PORTILLO,MANANTAY,748576,160,0
INFLUENZA,2022,ABRIL,2_ANIOS,124069,CORONEL PORTILLO,YARINACOCHA,748576,523,6
INFLUENZA,2022,ABRIL,2_ANIOS,177751,CORONEL PORTILLO,CALLERIA,748576,725,3
INFLUENZA,2022,ABRIL,3_ANIOS,2564,ATALAYA,YURUA,748576,9,0
INFLUENZA,2022,ABRIL,3_ANIOS,3270,PURUS,PURUS,748576,22,0
INFLUENZA,2022,ABRIL,3_ANIOS,5843,CORONEL PORTILLO,NUEVA REQUENA,748576,32,0
INFLUENZA,2022,ABRIL,3_ANIOS,6380,PADRE ABAD,ALEXANDER VON HUMBOLDT,748576,6,0
INFLUENZA,2022,ABRIL,3_ANIOS,8510,ATALAYA,SEPAHUA,748576,24,0
INFLUENZA,2022,ABRIL,3_ANIOS,10946,PADRE ABAD,CURIMANA,748576,23,0
INFLUENZA,2022,ABRIL,3_ANIOS,11149,ATALAYA,TAHUANIA,748576,24,0
INFLUENZA,2022,ABRIL,3_ANIOS,11236,PADRE ABAD,NESHUYA,748576,33,0
INFLUENZA,2022,ABRIL,3_ANIOS,12030,CORONEL PORTILLO,MASISEA,748576,55,1
INFLUENZA,2022,ABRIL,3_ANIOS,12605,CORONEL PORTILLO,IPARIA,748576,39,4
INFLUENZA,2022,ABRIL,3_ANIOS,12786,PADRE ABAD,IRAZOLA,748576,54,0
INFLUENZA,2022,ABRIL,3_ANIOS,20601,CORONEL PORTILLO,CAMPOVERDE,748576,70,0
INFLUENZA,2022,ABRIL,3_ANIOS,30297,PADRE ABAD,PADRE ABAD,748576,128,0
INFLUENZA,2022,ABRIL,3_ANIOS,41621,ATALAYA,RAIMONDI,748576,137,0
INFLUENZA,2022,ABRIL,3_ANIOS,113470,CORONEL PORTILLO,MANANTAY,748576,160,0
INFLUENZA,2022,ABRIL,3_ANIOS,124069,CORONEL PORTILLO,YARINACOCHA,748576,523,6
INFLUENZA,2022,ABRIL,3_ANIOS,177751,CORONEL PORTILLO,CALLERIA,748576,725,2
INFLUENZA,2022,AGOSTO,2_ANIOS,2564,ATALAYA,YURUA,779177,9,6
INFLUENZA,2022,AGOSTO,2_ANIOS,3270,PURUS,PURUS,779177,21,2
INFLUENZA,2022,AGOSTO,2_ANIOS,5843,CORONEL PORTILLO,NUEVA REQUENA,779177,33,8
INFLUENZA,2022,AGOSTO,2_ANIOS,6380,PADRE ABAD,ALEXANDER VON HUMBOLDT,779177,9,0
INFLUENZA,2022,AGOSTO,2_ANIOS,8510,ATALAYA,SEPAHUA,779177,24,6
INFLUENZA,2022,AGOSTO,2_ANIOS,10946,PADRE ABAD,CURIMANA,779177,28,13
INFLUENZA,2022,AGOSTO,2_ANIOS,11149,ATALAYA,TAHUANIA,779177,22,15
INFLUENZA,2022,AGOSTO,2_ANIOS,11236,PADRE ABAD,NESHUYA,779177,36,8
INFLUENZA,2022,AGOSTO,2_ANIOS,12030,CORONEL PORTILLO,MASISEA,779177,52,14
INFLUENZA,2022,AGOSTO,2_ANIOS,12605,CORONEL PORTILLO,IPARIA,779177,37,14
INFLUENZA,2022,AGOSTO,2_ANIOS,12786,PADRE ABAD,IRAZOLA,779177,51,13
INFLUENZA,2022,AGOSTO,2_ANIOS,20601,CORONEL PORTILLO,CAMPOVERDE,779177,73,16
INFLUENZA,2022,AGOSTO,2_ANIOS,30297,PADRE ABAD,PADRE ABAD,779177,115,32
INFLUENZA,2022,AGOSTO,2_ANIOS,41621,ATALAYA,RAIMONDI,779177,122,27
INFLUENZA,2022,AGOSTO,2_ANIOS,113470,CORONEL PORTILLO,MANANTAY,779177,151,48
INFLUENZA,2022,AGOSTO,2_ANIOS,124069,CORONEL PORTILLO,YARINACOCHA,779177,528,66
INFLUENZA,2022,AGOSTO,2_ANIOS,177751,CORONEL PORTILLO,CALLERIA,779177,633,98
INFLUENZA,2022,AGOSTO,3_ANIOS,2564,ATALAYA,YURUA,779177,9,13
INFLUENZA,2022,AGOSTO,3_ANIOS,3270,PURUS,PURUS,779177,21,2
INFLUENZA,2022,AGOSTO,3_ANIOS,5843,CORONEL PORTILLO,NUEVA REQUENA,779177,33,4
INFLUENZA,2022,AGOSTO,3_ANIOS,6380,PADRE ABAD,ALEXANDER VON HUMBOLDT,779177,9,1
INFLUENZA,2022,AGOSTO,3_ANIOS,8510,ATALAYA,SEPAHUA,779177,24,7
INFLUENZA,2022,AGOSTO,3_ANIOS,10946,PADRE ABAD,CURIMANA,779177,28,7
INFLUENZA,2022,AGOSTO,3_ANIOS,11149,ATALAYA,TAHUANIA,779177,22,9
INFLUENZA,2022,AGOSTO,3_ANIOS,11236,PADRE ABAD,NESHUYA,779177,36,6
INFLUENZA,2022,AGOSTO,3_ANIOS,12030,CORONEL PORTILLO,MASISEA,779177,52,9
INFLUENZA,2022,AGOSTO,3_ANIOS,12605,CORONEL PORTILLO,IPARIA,779177,37,5
INFLUENZA,2022,AGOSTO,3_ANIOS,12786,PADRE ABAD,IRAZOLA,779177,51,4
INFLUENZA,2022,AGOSTO,3_ANIOS,20601,CORONEL PORTILLO,CAMPOVERDE,779177,73,14
INFLUENZA,2022,AGOSTO,3_ANIOS,30297,PADRE ABAD,PADRE ABAD,779177,115,24
INFLUENZA,2022,AGOSTO,3_ANIOS,41621,ATALAYA,RAIMONDI,779177,122,22
INFLUENZA,2022,AGOSTO,3_ANIOS,113470,CORONEL PORTILLO,MANANTAY,779177,151,31
INFLUENZA,2022,AGOSTO,3_ANIOS,124069,CORONEL PORTILLO,YARINACOCHA,779177,528,73
INFLUENZA,2022,AGOSTO,3_ANIOS,177751,CORONEL PORTILLO,CALLERIA,779177,633,84
INFLUENZA,2022,DICIEMBRE,2_ANIOS,2564,ATALAYA,YURUA,996898,9,6
INFLUENZA,2022,DICIEMBRE,2_ANIOS,3270,PURUS,PURUS,996898,25,2
INFLUENZA,2022,DICIEMBRE,2_ANIOS,5843,CORONEL PORTILLO,NUEVA REQUENA,996898,37,3
INFLUENZA,2022,DICIEMBRE,2_ANIOS,6380,PADRE ABAD,ALEXANDER VON HUMBOLDT,996898,11,0
INFLUENZA,2022,DICIEMBRE,2_ANIOS,8510,ATALAYA,SEPAHUA,996898,28,4
INFLUENZA,2022,DICIEMBRE,2_ANIOS,10946,PADRE ABAD,CURIMANA,996898,28,6
INFLUENZA,2022,DICIEMBRE,2_ANIOS,11149,ATALAYA,TAHUANIA,996898,26,10
INFLUENZA,2022,DICIEMBRE,2_ANIOS,11236,PADRE ABAD,NESHUYA,996898,38,0
INFLUENZA,2022,DICIEMBRE,2_ANIOS,12030,CORONEL PORTILLO,MASISEA,996898,63,2
INFLUENZA,2022,DICIEMBRE,2_ANIOS,12605,CORONEL PORTILLO,IPARIA,996898,44,3
INFLUENZA,2022,DICIEMBRE,2_ANIOS,12786,PADRE ABAD,IRAZOLA,996898,64,11
INFLUENZA,2022,DICIEMBRE,2_ANIOS,20601,CORONEL PORTILLO,CAMPOVERDE,996898,83,2
INFLUENZA,2022,DICIEMBRE,2_ANIOS,30297,PADRE ABAD,PADRE ABAD,996898,143,12
INFLUENZA,2022,DICIEMBRE,2_ANIOS,41621,ATALAYA,RAIMONDI,996898,159,36
INFLUENZA,2022,DICIEMBRE,2_ANIOS,113470,CORONEL PORTILLO,MANANTAY,996898,169,45
INFLUENZA,2022,DICIEMBRE,2_ANIOS,124069,CORONEL PORTILLO,YARINACOCHA,996898,555,24
INFLUENZA,2022,DICIEMBRE,2_ANIOS,177751,CORONEL PORTILLO,CALLERIA,996898,747,62
INFLUENZA,2022,DICIEMBRE,3_ANIOS,2564,ATALAYA,YURUA,996898,9,5
INFLUENZA,2022,DICIEMBRE,3_ANIOS,3270,PURUS,PURUS,996898,25,1
INFLUENZA,2022,DICIEMBRE,3_ANIOS,5843,CORONEL PORTILLO,NUEVA REQUENA,996898,37,4
INFLUENZA,2022,DICIEMBRE,3_ANIOS,6380,PADRE ABAD,ALEXANDER VON HUMBOLDT,996898,11,3
INFLUENZA,2022,DICIEMBRE,3_ANIOS,8510,ATALAYA,SEPAHUA,996898,28,10
INFLUENZA,2022,DICIEMBRE,3_ANIOS,10946,PADRE ABAD,CURIMANA,996898,28,11
INFLUENZA,2022,DICIEMBRE,3_ANIOS,11149,ATALAYA,TAHUANIA,996898,26,10
INFLUENZA,2022,DICIEMBRE,3_ANIOS,11236,PADRE ABAD,NESHUYA,996898,38,0
INFLUENZA,2022,DICIEMBRE,3_ANIOS,12030,CORONEL PORTILLO,MASISEA,996898,63,2
INFLUENZA,2022,DICIEMBRE,3_ANIOS,12605,CORONEL PORTILLO,IPARIA,996898,44,4
INFLUENZA,2022,DICIEMBRE,3_ANIOS,12786,PADRE ABAD,IRAZOLA,996898,64,6
INFLUENZA,2022,DICIEMBRE,3_ANIOS,20601,CORONEL PORTILLO,CAMPOVERDE,996898,83,10
INFLUENZA,2022,DICIEMBRE,3_ANIOS,30297,PADRE ABAD,PADRE ABAD,996898,143,11
INFLUENZA,2022,DICIEMBRE,3_ANIOS,41621,ATALAYA,RAIMONDI,996898,159,32
INFLUENZA,2022,DICIEMBRE,3_ANIOS,113470,CORONEL PORTILLO,MANANTAY,996898,169,52
INFLUENZA,2022,DICIEMBRE,3_ANIOS,124069,CORONEL PORTILLO,YARINACOCHA,996898,555,50
INFLUENZA,2022,DICIEMBRE,3_ANIOS,177751,CORONEL PORTILLO,CALLERIA,996898,747,82
INFLUENZA,2022,ENERO,2_ANIOS,2564,ATALAYA,YURUA,684081,8,0
INFLUENZA,2022,ENERO,2_ANIOS,3270,PURUS,PURUS,684081,20,0
INFLUENZA,2022,ENERO,2_ANIOS,5843,CORONEL PORTILLO,NUEVA REQUENA,684081,32,1
INFLUENZA,2022,ENERO,2_ANIOS,6380,PADRE ABAD,ALEXANDER VON HUMBOLDT,684081,9,0
INFLUENZA,2022,ENERO,2_ANIOS,8510,ATALAYA,SEPAHUA,684081,24,2
INFLUENZA,2022,ENERO,2_ANIOS,10946,PADRE ABAD,CURIMANA,684081,22,0
INFLUENZA,2022,ENERO,2_ANIOS,11149,ATALAYA,TAHUANIA,684081,24,15
INFLUENZA,2022,ENERO,2_ANIOS,11236,PADRE ABAD,NESHUYA,684081,28,3
INFLUENZA,2022,ENERO,2_ANIOS,12030,CORONEL PORTILLO,MASISEA,684081,56,9
INFLUENZA,2022,ENERO,2_ANIOS,12605,CORONEL PORTILLO,IPARIA,684081,38,4
INFLUENZA,2022,ENERO,2_ANIOS,12786,PADRE ABAD,IRAZOLA,684081,49,5
INFLUENZA,2022,ENERO,2_ANIOS,20601,CORONEL PORTILLO,CAMPOVERDE,684081,70,4
INFLUENZA,2022,ENERO,2_ANIOS,30297,PADRE ABAD,PADRE ABAD,684081,137,1
INFLUENZA,2022,ENERO,2_ANIOS,41621,ATALAYA,RAIMONDI,684081,142,5
INFLUENZA,2022,ENERO,2_ANIOS,113470,CORONEL PORTILLO,MANANTAY,684081,158,35
INFLUENZA,2022,ENERO,2_ANIOS,124069,CORONEL PORTILLO,YARINACOCHA,684081,521,13
INFLUENZA,2022,ENERO,2_ANIOS,177751,CORONEL PORTILLO,CALLERIA,684081,652,49
INFLUENZA,2022,ENERO,3_ANIOS,2564,ATALAYA,YURUA,684081,8,0
INFLUENZA,2022,ENERO,3_ANIOS,3270,PURUS,PURUS,684081,20,0
INFLUENZA,2022,ENERO,3_ANIOS,5843,CORONEL PORTILLO,NUEVA REQUENA,684081,32,6
INFLUENZA,2022,ENERO,3_ANIOS,6380,PADRE ABAD,ALEXANDER VON HUMBOLDT,684081,9,2
INFLUENZA,2022,ENERO,3_ANIOS,8510,ATALAYA,SEPAHUA,684081,24,4
INFLUENZA,2022,ENERO,3_ANIOS,10946,PADRE ABAD,CURIMANA,684081,22,6
INFLUENZA,2022,ENERO,3_ANIOS,11149,ATALAYA,TAHUANIA,684081,24,9
INFLUENZA,2022,ENERO,3_ANIOS,11236,PADRE ABAD,NESHUYA,684081,28,7
INFLUENZA,2022,ENERO,3_ANIOS,12030,CORONEL PORTILLO,MASISEA,684081,56,14
INFLUENZA,2022,ENERO,3_ANIOS,12605,CORONEL PORTILLO,IPARIA,684081,38,12
INFLUENZA,2022,ENERO,3_ANIOS,12786,PADRE ABAD,IRAZOLA,684081,49,9
INFLUENZA,2022,ENERO,3_ANIOS,20601,CORONEL PORTILLO,CAMPOVERDE,684081,70,25
INFLUENZA,2022,ENERO,3_ANIOS,30297,PADRE ABAD,PADRE ABAD,684081,137,24
INFLUENZA,2022,ENERO,3_ANIOS,41621,ATALAYA,RAIMONDI,684081,142,5
INFLUENZA,2022,ENERO,3_ANIOS,113470,CORONEL PORTILLO,MANANTAY,684081,158,80
INFLUENZA,2022,ENERO,3_ANIOS,124069,CORONEL PORTILLO,YARINACOCHA,684081,521,188
INFLUENZA,2022,ENERO,3_ANIOS,177751,CORONEL PORTILLO,CALLERIA,684081,652,229
INFLUENZA,2022,FEBRERO,2_ANIOS,2564,ATALAYA,YURUA,910655,7,0
INFLUENZA,2022,FEBRERO,2_ANIOS,3270,PURUS,PURUS,910655,21,1
INFLUENZA,2022,FEBRERO,2_ANIOS,5843,CORONEL PORTILLO,NUEVA REQUENA,910655,31,1
INFLUENZA,2022,FEBRERO,2_ANIOS,6380,PADRE ABAD,ALEXANDER VON HUMBOLDT,910655,7,0
INFLUENZA,2022,FEBRERO,2_ANIOS,8510,ATALAYA,SEPAHUA,910655,24,1
INFLUENZA,2022,FEBRERO,2_ANIOS,10946,PADRE ABAD,CURIMANA,910655,21,5
INFLUENZA,2022,FEBRERO,2_ANIOS,11149,ATALAYA,TAHUANIA,910655,24,3
INFLUENZA,2022,FEBRERO,2_ANIOS,11236,PADRE ABAD,NESHUYA,910655,29,1
INFLUENZA,2022,FEBRERO,2_ANIOS,12030,CORONEL PORTILLO,MASISEA,910655,55,4
INFLUENZA,2022,FEBRERO,2_ANIOS,12605,CORONEL PORTILLO,IPARIA,910655,39,12
INFLUENZA,2022,FEBRERO,2_ANIOS,12786,PADRE ABAD,IRAZOLA,910655,48,1
INFLUENZA,2022,FEBRERO,2_ANIOS,20601,CORONEL PORTILLO,CAMPOVERDE,910655,69,3
INFLUENZA,2022,FEBRERO,2_ANIOS,30297,PADRE ABAD,PADRE ABAD,910655,129,1
INFLUENZA,2022,FEBRERO,2_ANIOS,41621,ATALAYA,RAIMONDI,910655,128,8
INFLUENZA,2022,FEBRERO,2_ANIOS,113470,CORONEL PORTILLO,MANANTAY,910655,158,15
INFLUENZA,2022,FEBRERO,2_ANIOS,124069,CORONEL PORTILLO,YARINACOCHA,910655,517,15
INFLUENZA,2022,FEBRERO,2_ANIOS,177751,CORONEL PORTILLO,CALLERIA,910655,707,32
INFLUENZA,2022,FEBRERO,3_ANIOS,2564,ATALAYA,YURUA,910655,7,1
INFLUENZA,2022,FEBRERO,3_ANIOS,3270,PURUS,PURUS,910655,21,2
INFLUENZA,2022,FEBRERO,3_ANIOS,5843,CORONEL PORTILLO,NUEVA REQUENA,910655,31,12
INFLUENZA,2022,FEBRERO,3_ANIOS,6380,PADRE ABAD,ALEXANDER VON HUMBOLDT,910655,7,9
INFLUENZA,2022,FEBRERO,3_ANIOS,8510,ATALAYA,SEPAHUA,910655,24,16
INFLUENZA,2022,FEBRERO,3_ANIOS,10946,PADRE ABAD,CURIMANA,910655,21,25
INFLUENZA,2022,FEBRERO,3_ANIOS,11149,ATALAYA,TAHUANIA,910655,24,6
INFLUENZA,2022,FEBRERO,3_ANIOS,11236,PADRE ABAD,NESHUYA,910655,29,22
INFLUENZA,2022,FEBRERO,3_ANIOS,12030,CORONEL PORTILLO,MASISEA,910655,55,13
INFLUENZA,2022,FEBRERO,3_ANIOS,12605,CORONEL PORTILLO,IPARIA,910655,39,22
INFLUENZA,2022,FEBRERO,3_ANIOS,12786,PADRE ABAD,IRAZOLA,910655,48,15
INFLUENZA,2022,FEBRERO,3_ANIOS,20601,CORONEL PORTILLO,CAMPOVERDE,910655,69,24
INFLUENZA,2022,FEBRERO,3_ANIOS,30297,PADRE ABAD,PADRE ABAD,910655,129,27
INFLUENZA,2022,FEBRERO,3_ANIOS,41621,ATALAYA,RAIMONDI,910655,128,22
INFLUENZA,2022,FEBRERO,3_ANIOS,113470,CORONEL PORTILLO,MANANTAY,910655,158,59
INFLUENZA,2022,FEBRERO,3_ANIOS,124069,CORONEL PORTILLO,YARINACOCHA,910655,517,132
INFLUENZA,2022,FEBRERO,3_ANIOS,177751,CORONEL PORTILLO,CALLERIA,910655,707,206
INFLUENZA,2022,JULIO,2_ANIOS,2564,ATALAYA,YURUA,1104057,8,8
INFLUENZA,2022,JULIO,2_ANIOS,3270,PURUS,PURUS,1104057,21,3
INFLUENZA,2022,JULIO,2_ANIOS,5843,CORONEL PORTILLO,NUEVA REQUENA,1104057,34,13
INFLUENZA,2022,JULIO,2_ANIOS,6380,PADRE ABAD,ALEXANDER VON HUMBOLDT,1104057,9,0
INFLUENZA,2022,JULIO,2_ANIOS,8510,ATALAYA,SEPAHUA,1104057,26,10
INFLUENZA,2022,JULIO,2_ANIOS,10946,PADRE ABAD,CURIMANA,1104057,26,15
INFLUENZA,2022,JULIO,2_ANIOS,11149,ATALAYA,TAHUANIA,1104057,26,6
INFLUENZA,2022,JULIO,2_ANIOS,11236,PADRE ABAD,NESHUYA,1104057,33,3
INFLUENZA,2022,JULIO,2_ANIOS,12030,CORONEL PORTILLO,MASISEA,1104057,54,10
INFLUENZA,2022,JULIO,2_ANIOS,12605,CORONEL PORTILLO,IPARIA,1104057,38,5
INFLUENZA,2022,JULIO,2_ANIOS,12786,PADRE ABAD,IRAZOLA,1104057,62,18
INFLUENZA,2022,JULIO,2_ANIOS,20601,CORONEL PORTILLO,CAMPOVERDE,1104057,71,30
INFLUENZA,2022,JULIO,2_ANIOS,30297,PADRE ABAD,PADRE ABAD,1104057,127,42
INFLUENZA,2022,JULIO,2_ANIOS,41621,ATALAYA,RAIMONDI,1104057,157,28
INFLUENZA,2022,JULIO,2_ANIOS,113470,CORONEL PORTILLO,MANANTAY,1104057,153,56
INFLUENZA,2022,JULIO,2_ANIOS,124069,CORONEL PORTILLO,YARINACOCHA,1104057,525,60
INFLUENZA,2022,JULIO,2_ANIOS,177751,CORONEL PORTILLO,CALLERIA,1104057,679,92
INFLUENZA,2022,JULIO,3_ANIOS,2564,ATALAYA,YURUA,1104057,8,1
INFLUENZA,2022,JULIO,3_ANIOS,3270,PURUS,PURUS,1104057,21,0
INFLUENZA,2022,JULIO,3_ANIOS,5843,CORONEL PORTILLO,NUEVA REQUENA,1104057,34,12
INFLUENZA,2022,JULIO,3_ANIOS,6380,PADRE ABAD,ALEXANDER VON HUMBOLDT,1104057,9,1
INFLUENZA,2022,JULIO,3_ANIOS,8510,ATALAYA,SEPAHUA,1104057,26,9
INFLUENZA,2022,JULIO,3_ANIOS,10946,PADRE ABAD,CURIMANA,1104057,26,8
INFLUENZA,2022,JULIO,3_ANIOS,11149,ATALAYA,TAHUANIA,1104057,26,10
INFLUENZA,2022,JULIO,3_ANIOS,11236,PADRE ABAD,NESHUYA,1104057,33,2
INFLUENZA,2022,JULIO,3_ANIOS,12030,CORONEL PORTILLO,MASISEA,1104057,54,6
INFLUENZA,2022,JULIO,3_ANIOS,12605,CORONEL PORTILLO,IPARIA,1104057,38,3
INFLUENZA,2022,JULIO,3_ANIOS,12786,PADRE ABAD,IRAZOLA,1104057,62,5
INFLUENZA,2022,JULIO,3_ANIOS,20601,CORONEL PORTILLO,CAMPOVERDE,1104057,71,10
INFLUENZA,2022,JULIO,3_ANIOS,30297,PADRE ABAD,PADRE ABAD,1104057,127,19
INFLUENZA,2022,JULIO,3_ANIOS,41621,ATALAYA,RAIMONDI,1104057,157,10
INFLUENZA,2022,JULIO,3_ANIOS,113470,CORONEL PORTILLO,MANANTAY,1104057,153,29
INFLUENZA,2022,JULIO,3_ANIOS,124069,CORONEL PORTILLO,YARINACOCHA,1104057,525,43
INFLUENZA,2022,JULIO,3_ANIOS,177751,CORONEL PORTILLO,CALLERIA,1104057,679,105
INFLUENZA,2022,JUNIO,2_ANIOS,2564,ATALAYA,YURUA,709615,7,0
INFLUENZA,2022,JUNIO,2_ANIOS,3270,PURUS,PURUS,709615,21,2
INFLUENZA,2022,JUNIO,2_ANIOS,5843,CORONEL PORTILLO,NUEVA REQUENA,709615,33,5
INFLUENZA,2022,JUNIO,2_ANIOS,6380,PADRE ABAD,ALEXANDER VON HUMBOLDT,709615,7,2
INFLUENZA,2022,JUNIO,2_ANIOS,8510,ATALAYA,SEPAHUA,709615,26,11
INFLUENZA,2022,JUNIO,2_ANIOS,10946,PADRE ABAD,CURIMANA,709615,26,10
INFLUENZA,2022,JUNIO,2_ANIOS,11149,ATALAYA,TAHUANIA,709615,23,6
INFLUENZA,2022,JUNIO,2_ANIOS,11236,PADRE ABAD,NESHUYA,709615,34,8
INFLUENZA,2022,JUNIO,2_ANIOS,12030,CORONEL PORTILLO,MASISEA,709615,52,10
INFLUENZA,2022,JUNIO,2_ANIOS,12605,CORONEL PORTILLO,IPARIA,709615,39,15
INFLUENZA,2022,JUNIO,2_ANIOS,12786,PADRE ABAD,IRAZOLA,709615,58,12
INFLUENZA,2022,JUNIO,2_ANIOS,20601,CORONEL PORTILLO,CAMPOVERDE,709615,72,20
INFLUENZA,2022,JUNIO,2_ANIOS,30297,PADRE ABAD,PADRE ABAD,709615,125,30
INFLUENZA,2022,JUNIO,2_ANIOS,41621,ATALAYA,RAIMONDI,709615,153,22
INFLUENZA,2022,JUNIO,2_ANIOS,113470,CORONEL PORTILLO,MANANTAY,709615,162,52
INFLUENZA,2022,JUNIO,2_ANIOS,124069,CORONEL PORTILLO,YARINACOCHA,709615,525,63
INFLUENZA,2022,JUNIO,2_ANIOS,177751,CORONEL PORTILLO,CALLERIA,709615,675,130
INFLUENZA,2022,JUNIO,3_ANIOS,2564,ATALAYA,YURUA,709615,7,0
INFLUENZA,2022,JUNIO,3_ANIOS,3270,PURUS,PURUS,709615,21,1
INFLUENZA,2022,JUNIO,3_ANIOS,5843,CORONEL PORTILLO,NUEVA REQUENA,709615,33,1
INFLUENZA,2022,JUNIO,3_ANIOS,6380,PADRE ABAD,ALEXANDER VON HUMBOLDT,709615,7,0
INFLUENZA,2022,JUNIO,3_ANIOS,8510,ATALAYA,SEPAHUA,709615,26,1
INFLUENZA,2022,JUNIO,3_ANIOS,10946,PADRE ABAD,CURIMANA,709615,26,2
INFLUENZA,2022,JUNIO,3_ANIOS,11149,ATALAYA,TAHUANIA,709615,23,3
INFLUENZA,2022,JUNIO,3_ANIOS,11236,PADRE ABAD,NESHUYA,709615,34,4
INFLUENZA,2022,JUNIO,3_ANIOS,12030,CORONEL PORTILLO,MASISEA,709615,52,4
INFLUENZA,2022,JUNIO,3_ANIOS,12605,CORONEL PORTILLO,IPARIA,709615,39,3
INFLUENZA,2022,JUNIO,3_ANIOS,12786,PADRE ABAD,IRAZOLA,709615,58,10
INFLUENZA,2022,JUNIO,3_ANIOS,20601,CORONEL PORTILLO,CAMPOVERDE,709615,72,20
INFLUENZA,2022,JUNIO,3_ANIOS,30297,PADRE ABAD,PADRE ABAD,709615,125,21
INFLUENZA,2022,JUNIO,3_ANIOS,41621,ATALAYA,RAIMONDI,709615,153,12
INFLUENZA,2022,JUNIO,3_ANIOS,113470,CORONEL PORTILLO,MANANTAY,709615,162,19
INFLUENZA,2022,JUNIO,3_ANIOS,124069,CORONEL PORTILLO,YARINACOCHA,709615,525,48
INFLUENZA,2022,JUNIO,3_ANIOS,177751,CORONEL PORTILLO,CALLERIA,709615,675,104
INFLUENZA,2022,MARZO,2_ANIOS,2564,ATALAYA,YURUA,784465,7,0
INFLUENZA,2022,MARZO,2_ANIOS,3270,PURUS,PURUS,784465,21,1
INFLUENZA,2022,MARZO,2_ANIOS,5843,CORONEL PORTILLO,NUEVA REQUENA,784465,31,1
INFLUENZA,2022,MARZO,2_ANIOS,6380,PADRE ABAD,ALEXANDER VON HUMBOLDT,784465,7,0
INFLUENZA,2022,MARZO,2_ANIOS,8510,ATALAYA,SEPAHUA,784465,24,3
INFLUENZA,2022,MARZO,2_ANIOS,10946,PADRE ABAD,CURIMANA,784465,23,2
INFLUENZA,2022,MARZO,2_ANIOS,11149,ATALAYA,TAHUANIA,784465,24,1
