VACUNA,ANIO,MES,PROVINCIA,RANGO_EDAD,CANTIDAD_DE_PERSONAL,POBLACION,PRESUPUESTO,UBIGEO,ALFABETISMO,AGUA_POTABLE,DEMORA_CITA_horas,DEMORA_TRASLADO_horas,MES_NUM,CANTIDAD
SPR,2022,JUNIO,CORONEL PORTILLO,1_ANIO,7.351158868279011,8.672999813699382,13.472477849832977,250100,0.168,-0.8301130356331027,0.40212620684264966,-1.4354846053106625,6,5.556831922695945
SPR,2022,JULIO,CORONEL PORTILLO,1_ANIO,7.348588174428029,8.672999813699382,13.914502135826906,250100,0.19,-1.2039728043259361,2.5222024345316973,-1.4610179073158271,7,5.5333934412888786
SPR,2022,AGOSTO,CORONEL PORTILLO,1_ANIO,7.3178768621962815,8.672999813699382,13.56599351470442,250100,0.148,-0.9390477189967712,2.9358761064006256,-1.725971728690052,8,5.32788102314673
SPR,2022,SETIEMBRE,CORONEL PORTILLO,1_ANIO,7.349874347411652,8.672999813699382,13.45041742457264,250100,0.124,-1.0671136216087387,2.706382144001513,-0.6014799920341214,9,5.313210905138028
SPR,2022,OCTUBRE,CORONEL PORTILLO,1_ANIO,7.43720695579927,8.672999813699382,13.202833072674917,250100,0.188,-0.5516476182862459,2.672906498966629,-2.0325579557809856,10,5.686978746164582
SPR,2022,NOVIEMBRE,CORONEL PORTILLO,1_ANIO,7.43720695579927,8.672999813699382,13.42660753963045,250100,0.195,-1.5945492999403497,4.140225737478289,-1.305636458102436,11,5.442422039516752
SPR,2022,DICIEMBRE,CORONEL PORTILLO,1_ANIO,7.43720695579927,8.672999813699382,13.812403737792614,250100,0.183,-0.7444404749474959,3.991831839601561,-1.6296406197516198,12,5.673326703591705
VARI,2019,ENERO,CORONEL PORTILLO,1_ANIO,6.777647732586632,8.646465702867285,13.736758434878066,250100,0.134,-0.5447271754416722,0.3811724155391198,-1.241328590869705,1,
VARI,2019,FEBRERO,CORONEL PORTILLO,1_ANIO,6.715384598455159,8.646465702867285,13.815830507774875,250100,0.139,-1.546463113272712,2.6143254305388974,-1.3943265328171548,2,
VARI,2019,MARZO,CORONEL PORTILLO,1_ANIO,6.8373338876463885,8.646465702867285,13.818721398693722,250100,0.222,-1.5371172508544744,1.7453664296583447,-0.8770700187208739,3,5.35659099164202
VARI,2019,ABRIL,CORONEL PORTILLO,1_ANIO,6.8373338876463885,8.646465702867285,13.814006428328238,250100,0.233,-0.6386589952758756,0.22713557258374711,-1.3783261914707137,4,5.5333934412888786
VARI,2019,MAYO,CORONEL PORTILLO,1_ANIO,6.781058761009315,8.646465702867285,13.845190713036441,250100,0.24,-0.8209805520698302,3.6745015861679806,-1.2946271725940668,5,5.48480108285964
VARI,2019,JUNIO,CORONEL PORTILLO,1_ANIO,6.790098360372665,8.646465702867285,14.026689215363136,250100,0.229,-0.9755100915341263,1.1863178690872151,-1.820158943749753,6,5.549079975938233
VARI,2019,JULIO,CORONEL PORTILLO,1_ANIO,6.8373338876463885,8.646465702867285,14.11715470617171,250100,0.19,-0.8347107448817322,3.379428823189007,-1.0729445419195318,7,5.5333934412888786
VARI,2019,AGOSTO,CORONEL PORTILLO,1_ANIO,6.784458193858723,8.646465702867285,15.110246766887665,250100,0.161,-1.2275826699650698,1.8359358315608838,-1.5278579254416775,8,5.293309849837494
VARI,2019,SETIEMBRE,CORONEL PORTILLO,1_ANIO,6.793467253655614,8.646465702867285,11.359774297131064,250100,0.118,-0.715392789507265,3.9314333989479695,-1.4271163556401458,9,4.919988225071559
VARI,2019,OCTUBRE,CORONEL PORTILLO,1_ANIO,6.8373338876463885,8.646465702867285,13.33637415319192,250100,0.19,-0.6911491778972723,3.0960752222500187,-1.3356012468043725,10,4.727396668230706
VARI,2019,NOVIEMBRE,CORONEL PORTILLO,1_ANIO,6.786718079272616,8.646465702867285,14.410929137244716,250100,0.26,-1.1679623668029029,2.7021662579432353,-1.2447947988461912,11,5.32788102314673
VARI,2019,DICIEMBRE,CORONEL PORTILLO,1_ANIO,6.78784610970466,8.646465702867285,14.485051286360488,250100,0.186,-0.6198967188203526,3.6617137860411666,-1.4653375684603434,12,5.463836042304768
VARI,2020,ENERO,CORONEL PORTILLO,1_ANIO,7.1220606887313185,8.65556303483634,13.564341691802975,250100,0.143,-0.8867319296326107,1.9530276168241774,-1.3093333199837622,1,5.135804319385902
VARI,2020,FEBRERO,CORONEL PORTILLO,1_ANIO,7.129298350211103,8.65556303483634,13.543441959696858,250100,0.176,-0.6597124044737079,3.1504684962033007,-1.546463113272712,2,5.056252174754775
VARI,2020,MARZO,CORONEL PORTILLO,1_ANIO,7.135688143206171,8.65556303483634,13.529608235484199,250100,0.27,-1.0700248318161971,1.0317599816802692,-0.9888614247089905,3,5.802121396520535
VARI,2020,ABRIL,CORONEL PORTILLO,1_ANIO,7.129298350211103,8.65556303483634,13.611128652361893,250100,0.278,-1.05268335677971,-6.907755278982137,-6.907755278982137,4,5.723588369920897
VARI,2020,MAYO,CORONEL PORTILLO,1_ANIO,7.166266746334112,8.65556303483634,13.47400990140351,250100,0.338,-0.8393296907380268,-6.907755278982137,-6.907755278982137,5,5.442422039516752
VARI,2020,JUNIO,CORONEL PORTILLO,1_ANIO,7.1670386485168605,8.65556303483634,13.485369041380835,250100,0.323,-1.4146938356415886,-6.907755278982137,-6.907755278982137,6,3.970310781298653
VARI,2020,JULIO,CORONEL PORTILLO,1_ANIO,7.1220606887313185,8.65556303483634,13.597682853715673,250100,0.295,-1.2207799226423173,-6.907755278982137,-6.907755278982137,7,3.806684711745632
VARI,2020,AGOSTO,CORONEL PORTILLO,1_ANIO,7.229114602956201,8.65556303483634,13.494858914580224,250100,0.287,-1.3823023398503531,-6.907755278982137,-6.907755278982137,8,4.875204956759802
VARI,2020,SETIEMBRE,CORONEL PORTILLO,1_ANIO,7.229114602956201,8.65556303483634,13.527345703658753,250100,0.148,-0.7528971849657193,2.6544384316535607,-0.8347107448817322,9,5.899900093304765
VARI,2020,OCTUBRE,CORONEL PORTILLO,1_ANIO,7.250636221621637,8.65556303483634,13.663237781605368,250100,0.173,-0.7507762933965817,1.892509372328198,-1.3432348716594436,10,6.070740037468645
VARI,2020,NOVIEMBRE,CORONEL PORTILLO,1_ANIO,7.2449422601126265,8.65556303483634,14.114358065058244,250100,0.208,-0.9545119446943529,-0.10092591858996053,-0.4780358009429998,11,6.419996556810311
VARI,2020,DICIEMBRE,CORONEL PORTILLO,1_ANIO,7.260523300830294,8.65556303483634,11.991120459441266,250100,0.173,-0.5481814103097596,0.5056120567131032,-1.0498221244986778,12,6.45833985074168
VARI,2021,ENERO,CORONEL PORTILLO,1_ANIO,7.2619277944568905,8.664578350921618,13.619871517025796,250100,0.167,-0.8818893051568227,1.4372250897884338,-1.8388510767619055,1,6.284136026740703
VARI,2021,FEBRERO,CORONEL PORTILLO,1_ANIO,7.263330318247439,8.664578350921618,13.425600836558248,250100,0.168,-1.6398971199188088,-0.7874578600311866,-0.42617814970570594,2,5.780746602207319
VARI,2021,MARZO,CORONEL PORTILLO,1_ANIO,7.2800089420638265,8.664578350921618,14.054323501416484,250100,0.19,-0.898942093539542,-1.2982834837971773,-1.4610179073158271,3,5.789963228996553
VARI,2021,ABRIL,CORONEL PORTILLO,1_ANIO,7.300473489487017,8.664578350921618,12.499741763553693,250100,0.203,-1.0356374895067213,3.3676061266670656,-1.7372712839439852,4,5.7651942375761696
VARI,2021,MAYO,CORONEL PORTILLO,1_ANIO,7.301148480619637,8.664578350921618,13.450264704204997,250100,0.218,-0.9014021193804044,-0.5242486440981314,-0.8462983600541201,5,5.899900093304765
VARI,2021,JUNIO,CORONEL PORTILLO,1_ANIO,7.300473489487017,8.664578350921618,13.4532457354388,250100,0.154,-0.4525567156420149,0.9309822806171448,-1.5141277326297755,6,5.8377333626135846
VARI,2021,JULIO,CORONEL PORTILLO,1_ANIO,7.301148480619637,8.664578350921618,13.38123694261786,250100,0.228,-1.07587280169862,1.6158175193981394,-1.0876723486297752,7,5.752575813423769
VARI,2021,AGOSTO,CORONEL PORTILLO,1_ANIO,7.313221053756746,8.664578350921618,13.353187757089165,250100,0.192,-1.194022473472768,2.0988764543184435,-1.439695137847006,8,6.018595647583299
VARI,2021,SETIEMBRE,CORONEL PORTILLO,1_ANIO,7.305188887435822,8.664578350921618,13.432287747264946,250100,0.203,-0.657780036722654,-0.32573014008931084,-1.487220279709851,9,6.056786355146257
VARI,2021,OCTUBRE,CORONEL PORTILLO,1_ANIO,7.278629632451569,8.664578350921618,13.325823271977082,250100,0.15,-0.991553216374702,2.388762789235098,-2.1037342342488805,10,6.137729213911116
VARI,2021,NOVIEMBRE,CORONEL PORTILLO,1_ANIO,7.317213072370243,8.664578350921618,13.606946459289867,250100,0.162,-0.8651224452997557,3.45518038886021,0.7728821485787989,11,6.131228663393821
VARI,2021,DICIEMBRE,CORONEL PORTILLO,1_ANIO,7.321189218114921,8.664578350921618,13.095744212252765,250100,0.166,-0.7787050689215919,2.3232696841868785,-1.258781040820931,12,5.929591802960826
VARI,2022,ENERO,CORONEL PORTILLO,1_ANIO,7.331060960097266,8.672999813699382,13.435831612107915,250100,0.14,-1.40649706843741,4.120872887234924,-1.5558971455060706,1,5.579733599564007
VARI,2022,FEBRERO,CORONEL PORTILLO,1_ANIO,7.362645904935389,8.672999813699382,13.721919400893377,250100,0.135,-1.3167682984712803,-0.7528971849657193,0.17227122094045313,2,4.934481127349418
VARI,2022,MARZO,CORONEL PORTILLO,1_ANIO,7.379632776439676,8.672999813699382,13.572757237030647,250100,0.146,-0.6069694843188929,3.5403794457954922,-1.422958345491482,3,5.686978746164582
VARI,2022,ABRIL,CORONEL PORTILLO,1_ANIO,7.380256411867662,8.672999813699382,13.525928015429363,250100,0.167,-1.1363141558521213,3.5837133639986836,-1.0671136216087387,4,5.147500290750041
VARI,2022,MAYO,CORONEL PORTILLO,1_ANIO,7.355641741951685,8.672999813699382,13.541352622047773,250100,0.223,-1.9519282213808764,0.9400072584914712,-0.9675840262617056,5,4.8040292414209755
VARI,2022,JUNIO,CORONEL PORTILLO,1_ANIO,7.351158868279011,8.672999813699382,13.472477849832977,250100,0.168,-0.8301130356331027,0.40212620684264966,-1.4354846053106625,6,4.574721287728593
VARI,2022,JULIO,CORONEL PORTILLO,1_ANIO,7.348588174428029,8.672999813699382,13.914502135826906,250100,0.19,-1.2039728043259361,2.5222024345316973,-1.4610179073158271,7,6.202537541477372
VARI,2022,AGOSTO,CORONEL PORTILLO,1_ANIO,7.3178768621962815,8.672999813699382,13.56599351470442,250100,0.148,-0.9390477189967712,2.9358761064006256,-1.725971728690052,8,6.040257092226961
VARI,2022,SETIEMBRE,CORONEL PORTILLO,1_ANIO,7.349874347411652,8.672999813699382,13.45041742457264,250100,0.124,-1.0671136216087387,2.706382144001513,-0.6014799920341214,9,5.583500068173128
VARI,2022,OCTUBRE,CORONEL PORTILLO,1_ANIO,7.43720695579927,8.672999813699382,13.202833072674917,250100,0.188,-0.5516476182862459,2.672906498966629,-2.0325579557809856,10,5.549079975938233
VARI,2022,NOVIEMBRE,CORONEL PORTILLO,1_ANIO,7.43720695579927,8.672999813699382,13.42660753963045,250100,0.195,-1.5945492999403497,4.140225737478289,-1.305636458102436,11,5.384499649934531
VARI,2022,DICIEMBRE,CORONEL PORTILLO,1_ANIO,7.43720695579927,8.672999813699382,13.812403737792614,250100,0.183,-0.7444404749474959,3.991831839601561,-1.6296406197516198,12,6.309920096406682
AMA,2019,ENERO,PADRE ABAD,1_ANIO,3.828663135383238,8.7056626444416,13.736758434878066,250300,0.263,-1.9241486572738007,-1.1647520911726548,-1.3823023398503531,1,
AMA,2019,FEBRERO,PADRE ABAD,1_ANIO,3.828663135383238,8.7056626444416,13.815830507774875,250300,0.254,-6.907755278982137,-1.241328590869705,-2.9187712324178627,2,
AMA,2019,MARZO,PADRE ABAD,1_ANIO,3.989002564911327,8.7056626444416,13.818721398693722,250300,0.364,-2.864704011147587,-1.0244328904938582,-0.27049724769768,3,3.178095496146581
AMA,2019,ABRIL,PADRE ABAD,1_ANIO,3.989002564911327,8.7056626444416,13.814006428328238,250300,0.056,-0.40346710544549125,-0.6911491778972723,-0.9781661355922425,4,4.499820781379649
AMA,2019,MAYO,PADRE ABAD,1_ANIO,3.9512629491657494,8.7056626444416,13.845190713036441,250300,0.212,-1.305636458102436,0.45805755822733496,-1.2310014767138553,5,4.09436122874988
AMA,2019,JUNIO,PADRE ABAD,1_ANIO,3.8712218440242134,8.7056626444416,14.026689215363136,250300,0.143,-0.6911491778972723,-0.0987159729391577,-1.2909841813155656,6,3.434019462029382
AMA,2019,JULIO,PADRE ABAD,1_ANIO,3.989002564911327,8.7056626444416,14.11715470617171,250300,0.394,-1.1874435023747254,-1.783791299578878,-2.4769384801388235,7,3.4965378640376557
AMA,2019,AGOSTO,PADRE ABAD,1_ANIO,3.8918407060656484,8.7056626444416,15.110246766887665,250300,0.219,-0.40346710544549125,-1.1679623668029029,-2.120263536200091,8,1.6096378924367667
AMA,2019,SETIEMBRE,PADRE ABAD,1_ANIO,3.9318452403752318,8.7056626444416,11.359774297131064,250300,0.154,-0.6911491778972723,-0.6367668471238376,-2.0099154790312257,9,1.6096378924367667
AMA,2019,OCTUBRE,PADRE ABAD,1_ANIO,3.989002564911327,8.7056626444416,13.33637415319192,250300,0.296,-1.731605546408308,-1.1026203100656484,-1.4567168254164364,10,2.5650262775800314
AMA,2019,NOVIEMBRE,PADRE ABAD,1_ANIO,3.9120430052281487,8.7056626444416,14.410929137244716,250300,0.091,-0.6911491778972723,0.24607852259670557,-2.0099154790312257,11,3.4657671523114555
AMA,2019,DICIEMBRE,PADRE ABAD,1_ANIO,3.9120430052281487,8.7056626444416,14.485051286360488,250300,0.208,-1.0966142860054366,-0.8651224452997557,-1.6398971199188088,12,2.4849899796493045
AMA,2020,ENERO,PADRE ABAD,1_ANIO,5.209491617307365,8.72566986805105,13.564341691802975,250300,0.277,-1.194022473472768,1.0591782194227026,-1.2344320118106447,1,3.2581349988203177
AMA,2020,FEBRERO,PADRE ABAD,1_ANIO,5.220361230469121,8.72566986805105,13.543441959696858,250300,0.378,-1.7147984280919266,-0.4525567156420149,-1.7037485919053417,2,3.367330312150578
AMA,2020,MARZO,PADRE ABAD,1_ANIO,5.214941192376826,8.72566986805105,13.529608235484199,250300,0.262,-1.5005835075220182,-0.53785429615391,0.5176026080450143,3,3.828663135383238
AMA,2020,ABRIL,PADRE ABAD,1_ANIO,5.181789168253832,8.72566986805105,13.611128652361893,250300,0.336,-2.1541650878757723,-6.907755278982137,-6.907755278982137,4,4.3175014467807555
AMA,2020,MAYO,PADRE ABAD,1_ANIO,5.2522786636350185,8.72566986805105,13.47400990140351,250300,0.593,-2.24431618487007,-6.907755278982137,-6.907755278982137,5,3.218915824068222
AMA,2020,JUNIO,PADRE ABAD,1_ANIO,5.273004686755725,8.72566986805105,13.485369041380835,250300,0.506,-2.3434070875143007,-6.907755278982137,-6.907755278982137,6,0.0009995003330834232
AMA,2020,JULIO,PADRE ABAD,1_ANIO,5.209491617307365,8.72566986805105,13.597682853715673,250300,0.542,-2.071473372030659,-6.907755278982137,-6.907755278982137,7,1.3865443298750981
AMA,2020,AGOSTO,PADRE ABAD,1_ANIO,5.342339036642359,8.72566986805105,13.494858914580224,250300,0.416,-1.8078888511579385,-6.907755278982137,-6.907755278982137,8,3.0910879068707438
AMA,2020,SETIEMBRE,PADRE ABAD,1_ANIO,5.342339036642359,8.72566986805105,13.527345703658753,250300,0.318,-0.6911491778972723,3.713596456650773,-0.14850000831844395,9,3.828663135383238
AMA,2020,OCTUBRE,PADRE ABAD,1_ANIO,5.433726370356932,8.72566986805105,13.663237781605368,250300,0.358,-1.287354413264987,-1.6398971199188088,-0.37106368139083207,10,3.6376124751696053
AMA,2020,NOVIEMBRE,PADRE ABAD,1_ANIO,5.370642679279637,8.72566986805105,14.114358065058244,250300,0.091,-1.287354413264987,-6.907755278982137,-6.907755278982137,11,3.989002564911327
AMA,2020,DICIEMBRE,PADRE ABAD,1_ANIO,5.384499649934531,8.72566986805105,11.991120459441266,250300,0.306,-0.9623346703755619,-0.4588658848352796,-2.0794415416798357,12,3.989002564911327
AMA,2021,ENERO,PADRE ABAD,1_ANIO,5.323014857175291,8.743850721469007,13.619871517025796,250300,0.28,-1.6820086052689358,-1.783791299578878,-2.4769384801388235,1,4.304078606626376
AMA,2021,FEBRERO,PADRE ABAD,1_ANIO,5.379901961824772,8.743850721469007,13.425600836558248,250300,0.256,-1.0613165039244128,-1.1907275775759154,-0.09431067947124129,2,3.9318452403752318
AMA,2021,MARZO,PADRE ABAD,1_ANIO,5.389076296016121,8.743850721469007,14.054323501416484,250300,0.307,-6.907755278982137,-1.4696759700589417,-0.13238918804574562,3,4.077554392914626
AMA,2021,ABRIL,PADRE ABAD,1_ANIO,5.513432778414917,8.743850721469007,12.499741763553693,250300,0.25,-6.907755278982137,-1.5005835075220182,0.131028262406404,4,3.989002564911327
AMA,2021,MAYO,PADRE ABAD,1_ANIO,5.393632091796577,8.743850721469007,13.450264704204997,250300,0.188,-0.9519179095173061,-1.2275826699650698,-2.2537949288246137,5,3.9318452403752318
AMA,2021,JUNIO,PADRE ABAD,1_ANIO,5.420539424041258,8.743850721469007,13.4532457354388,250300,0.25,-0.6911491778972723,-0.8096809968158968,-1.3394107752210402,6,4.262693961449172
AMA,2021,JULIO,PADRE ABAD,1_ANIO,5.429350014909735,8.743850721469007,13.38123694261786,250300,0.259,-0.15315117949417478,-1.2765434971607714,-1.5005835075220182,7,4.54330542051129
AMA,2021,AGOSTO,PADRE ABAD,1_ANIO,5.476467736023176,8.743850721469007,13.353187757089165,250300,0.317,-2.6882475738060303,-1.783791299578878,-2.071473372030659,8,3.9120430052281487
AMA,2021,SETIEMBRE,PADRE ABAD,1_ANIO,5.468064360535513,8.743850721469007,13.432287747264946,250300,0.247,-1.2658482080440234,-0.8141855089370014,-1.1026203100656484,9,4.369460510614755
AMA,2021,OCTUBRE,PADRE ABAD,1_ANIO,5.480643089999978,8.743850721469007,13.325823271977082,250300,0.467,-0.53785429615391,-2.047942874620465,0.3213585988111646,10,3.7612233712371035
AMA,2021,NOVIEMBRE,PADRE ABAD,1_ANIO,5.48480108285964,8.743850721469007,13.606946459289867,250300,0.235,-1.4610179073158271,-1.783791299578878,-2.4769384801388235,11,4.2485095276616045
AMA,2021,DICIEMBRE,PADRE ABAD,1_ANIO,5.49717232364546,8.743850721469007,13.095744212252765,250300,0.3,-0.8675005677047231,-1.18090753139494,-1.523260216193048,12,3.7376934275237357
AMA,2022,ENERO,PADRE ABAD,1_ANIO,5.50126229216905,8.760923533078635,13.435831612107915,250300,0.318,-0.6911491778972723,-1.3823023398503531,-1.9661128563728327,1,3.5553766325098297
AMA,2022,FEBRERO,PADRE ABAD,1_ANIO,5.4553253888528435,8.760923533078635,13.721919400893377,250300,0.216,-1.9379419794061366,-1.2006450142332614,-0.33128570993391293,2,3.3322402238231783
AMA,2022,MARZO,PADRE ABAD,1_ANIO,5.47227487534332,8.760923533078635,13.572757237030647,250300,0.205,-6.907755278982137,-2.1892564076870427,-1.5005835075220182,3,3.0910879068707438
AMA,2022,ABRIL,PADRE ABAD,1_ANIO,5.49717232364546,8.760923533078635,13.525928015429363,250300,0.1,-1.3823023398503531,-1.783791299578878,0.0009995003330834232,4,3.7612233712371035
AMA,2022,MAYO,PADRE ABAD,1_ANIO,5.537338204018661,8.760923533078635,13.541352622047773,250300,0.236,-1.8078888511579385,3.3242443404940274,-0.46840490788203853,5,3.9318452403752318
AMA,2022,JUNIO,PADRE ABAD,1_ANIO,5.521464917854247,8.760923533078635,13.472477849832977,250300,0.2,-0.40346710544549125,-6.907755278982137,-6.907755278982137,6,4.189669893426794
AMA,2022,JULIO,PADRE ABAD,1_ANIO,5.549079975938233,8.760923533078635,13.914502135826906,250300,0.15,-1.0966142860054366,-0.5744756508424466,-2.900422093749666,7,3.5835467158480925
AMA,2022,AGOSTO,PADRE ABAD,1_ANIO,5.476467736023176,8.760923533078635,13.56599351470442,250300,0.277,-0.8533159327127666,-1.4828052615007343,-1.6554818509355071,8,3.713596456650773
AMA,2022,SETIEMBRE,PADRE ABAD,1_ANIO,5.552963460883098,8.760923533078635,13.45041742457264,250300,0.395,-1.3167682984712803,-1.2658482080440234,-1.4524341636244356,9,4.0073513668853655
AMA,2022,OCTUBRE,PADRE ABAD,1_ANIO,5.648977759281768,8.760923533078635,13.202833072674917,250300,0.174,-1.3394107752210402,-0.7635696448564911,-0.9238189982949466,10,3.970310781298653
AMA,2022,NOVIEMBRE,PADRE ABAD,1_ANIO,5.648977759281768,8.760923533078635,13.42660753963045,250300,0.265,-1.6660082639224947,0.5966362801791014,-1.5324768712979722,11,3.4657671523114555
AMA,2022,DICIEMBRE,PADRE ABAD,1_ANIO,5.648977759281768,8.760923533078635,13.812403737792614,250300,0.24,-6.907755278982137,-1.0412872220488403,-2.2537949288246137,12,4.406731442311845
APO,2019,ENERO,PADRE ABAD,<1_ANIO,3.828663135383238,8.7056626444416,13.736758434878066,250300,0.263,-1.9241486572738007,-1.1647520911726548,-1.3823023398503531,1,
APO,2019,FEBRERO,PADRE ABAD,<1_ANIO,3.828663135383238,8.7056626444416,13.815830507774875,250300,0.254,-6.907755278982137,-1.241328590869705,-2.9187712324178627,2,
APO,2019,MARZO,PADRE ABAD,<1_ANIO,3.989002564911327,8.7056626444416,13.818721398693722,250300,0.364,-2.864704011147587,-1.0244328904938582,-0.27049724769768,3,2.639128755635788
APO,2019,ABRIL,PADRE ABAD,<1_ANIO,3.989002564911327,8.7056626444416,13.814006428328238,250300,0.056,-0.40346710544549125,-0.6911491778972723,-0.9781661355922425,4,2.833272165855592
APO,2019,MAYO,PADRE ABAD,<1_ANIO,3.9512629491657494,8.7056626444416,13.845190713036441,250300,0.212,-1.305636458102436,0.45805755822733496,-1.2310014767138553,5,3.4012307144399454
APO,2019,JUNIO,PADRE ABAD,<1_ANIO,3.8712218440242134,8.7056626444416,14.026689215363136,250300,0.143,-0.6911491778972723,-0.0987159729391577,-1.2909841813155656,6,3.367330312150578
APO,2019,JULIO,PADRE ABAD,<1_ANIO,3.989002564911327,8.7056626444416,14.11715470617171,250300,0.394,-1.1874435023747254,-1.783791299578878,-2.4769384801388235,7,3.5553766325098297
APO,2019,AGOSTO,PADRE ABAD,<1_ANIO,3.8918407060656484,8.7056626444416,15.110246766887665,250300,0.219,-0.40346710544549125,-1.1679623668029029,-2.120263536200091,8,3.5553766325098297
APO,2019,SETIEMBRE,PADRE ABAD,<1_ANIO,3.9318452403752318,8.7056626444416,11.359774297131064,250300,0.154,-0.6911491778972723,-0.6367668471238376,-2.0099154790312257,9,3.6376124751696053
APO,2019,OCTUBRE,PADRE ABAD,<1_ANIO,3.989002564911327,8.7056626444416,13.33637415319192,250300,0.296,-1.731605546408308,-1.1026203100656484,-1.4567168254164364,10,3.7612233712371035
APO,2019,NOVIEMBRE,PADRE ABAD,<1_ANIO,3.9120430052281487,8.7056626444416,14.410929137244716,250300,0.091,-0.6911491778972723,0.24607852259670557,-2.0099154790312257,11,3.5553766325098297
APO,2019,DICIEMBRE,PADRE ABAD,<1_ANIO,3.9120430052281487,8.7056626444416,14.485051286360488,250300,0.208,-1.0966142860054366,-0.8651224452997557,-1.6398971199188088,12,3.610944939306028
APO,2020,ENERO,PADRE ABAD,<1_ANIO,5.209491617307365,8.72566986805105,13.564341691802975,250300,0.277,-1.194022473472768,1.0591782194227026,-1.2344320118106447,1,3.6889044538014413
APO,2020,FEBRERO,PADRE ABAD,<1_ANIO,5.220361230469121,8.72566986805105,13.543441959696858,250300,0.378,-1.7147984280919266,-0.4525567156420149,-1.7037485919053417,2,3.4657671523114555
APO,2020,MARZO,PADRE ABAD,<1_ANIO,5.214941192376826,8.72566986805105,13.529608235484199,250300,0.262,-1.5005835075220182,-0.53785429615391,0.5176026080450143,3,4.682140486340613
APO,2020,ABRIL,PADRE ABAD,<1_ANIO,5.181789168253832,8.72566986805105,13.611128652361893,250300,0.336,-2.1541650878757723,-6.907755278982137,-6.907755278982137,4,4.430828703534357
APO,2020,MAYO,PADRE ABAD,<1_ANIO,5.2522786636350185,8.72566986805105,13.47400990140351,250300,0.593,-2.24431618487007,-6.907755278982137,-6.907755278982137,5,4.043068811540308
APO,2020,JUNIO,PADRE ABAD,<1_ANIO,5.273004686755725,8.72566986805105,13.485369041380835,250300,0.506,-2.3434070875143007,-6.907755278982137,-6.907755278982137,6,2.079566533867987
APO,2020,JULIO,PADRE ABAD,<1_ANIO,5.209491617307365,8.72566986805105,13.597682853715673,250300,0.542,-2.071473372030659,-6.907755278982137,-6.907755278982137,7,2.639128755635788
APO,2020,AGOSTO,PADRE ABAD,<1_ANIO,5.342339036642359,8.72566986805105,13.494858914580224,250300,0.416,-1.8078888511579385,-6.907755278982137,-6.907755278982137,8,2.944491609360395
APO,2020,SETIEMBRE,PADRE ABAD,<1_ANIO,5.342339036642359,8.72566986805105,13.527345703658753,250300,0.318,-0.6911491778972723,3.713596456650773,-0.14850000831844395,9,4.219522410950329
APO,2020,OCTUBRE,PADRE ABAD,<1_ANIO,5.433726370356932,8.72566986805105,13.663237781605368,250300,0.358,-1.287354413264987,-1.6398971199188088,-0.37106368139083207,10,3.970310781298653
APO,2020,NOVIEMBRE,PADRE ABAD,<1_ANIO,5.370642679279637,8.72566986805105,14.114358065058244,250300,0.091,-1.287354413264987,-6.907755278982137,-6.907755278982137,11,4.356721647120231
APO,2020,DICIEMBRE,PADRE ABAD,<1_ANIO,5.384499649934531,8.72566986805105,11.991120459441266,250300,0.306,-0.9623346703755619,-0.4588658848352796,-2.0794415416798357,12,4.442663021126995
APO,2021,ENERO,PADRE ABAD,<1_ANIO,5.323014857175291,8.743850721469007,13.619871517025796,250300,0.28,-1.6820086052689358,-1.783791299578878,-2.4769384801388235,1,4.584977682700143
APO,2021,FEBRERO,PADRE ABAD,<1_ANIO,5.379901961824772,8.743850721469007,13.425600836558248,250300,0.256,-1.0613165039244128,-1.1907275775759154,-0.09431067947124129,2,4.634738696920371
APO,2021,MARZO,PADRE ABAD,<1_ANIO,5.389076296016121,8.743850721469007,14.054323501416484,250300,0.307,-6.907755278982137,-1.4696759700589417,-0.13238918804574562,3,4.64440051447976
APO,2021,ABRIL,PADRE ABAD,<1_ANIO,5.513432778414917,8.743850721469007,12.499741763553693,250300,0.25,-6.907755278982137,-1.5005835075220182,0.131028262406404,4,4.143150599281431
APO,2021,MAYO,PADRE ABAD,<1_ANIO,5.393632091796577,8.743850721469007,13.450264704204997,250300,0.188,-0.9519179095173061,-1.2275826699650698,-2.2537949288246137,5,4.595129951093676
APO,2021,JUNIO,PADRE ABAD,<1_ANIO,5.420539424041258,8.743850721469007,13.4532457354388,250300,0.25,-0.6911491778972723,-0.8096809968158968,-1.3394107752210402,6,4.574721287728593
APO,2021,JULIO,PADRE ABAD,<1_ANIO,5.429350014909735,8.743850721469007,13.38123694261786,250300,0.259,-0.15315117949417478,-1.2765434971607714,-1.5005835075220182,7,4.653969873921696
APO,2021,AGOSTO,PADRE ABAD,<1_ANIO,5.476467736023176,8.743850721469007,13.353187757089165,250300,0.317,-2.6882475738060303,-1.783791299578878,-2.071473372030659,8,4.276680007808494
APO,2021,SETIEMBRE,PADRE ABAD,<1_ANIO,5.468064360535513,8.743850721469007,13.432287747264946,250300,0.247,-1.2658482080440234,-0.8141855089370014,-1.1026203100656484,9,4.605180185938091
APO,2021,OCTUBRE,PADRE ABAD,<1_ANIO,5.480643089999978,8.743850721469007,13.325823271977082,250300,0.467,-0.53785429615391,-2.047942874620465,0.3213585988111646,10,4.3820391345957574
